date,year,month,day,doy,alb,alb_rejected
2020-01-01,2020,1,1,1,0.831,nan
2020-01-02,2020,1,2,2,0.797,nan
2020-01-03,2020,1,3,3,0.906,nan
2020-01-04,2020,1,4,4,0.800,nan
2020-01-05,2020,1,5,5,0.844,nan
2020-01-06,2020,1,6,6,0.874,nan
2020-01-07,2020,1,7,7,0.822,nan
2020-01-08,2020,1,8,8,0.860,nan
2020-01-09,2020,1,9,9,0.900,nan
2020-01-10,2020,1,10,10,nan,nan
2020-01-11,2020,1,11,11,nan,nan
2020-01-12,2020,1,12,12,0.828,nan
2020-01-13,2020,1,13,13,0.910,nan
2020-01-14,2020,1,14,14,0.997,nan
2020-01-15,2020,1,15,15,nan,nan
2020-01-16,2020,1,16,16,0.942,nan
2020-01-17,2020,1,17,17,nan,nan
2020-01-18,2020,1,18,18,nan,nan
2020-01-19,2020,1,19,19,0.870,nan
2020-01-20,2020,1,20,20,0.947,nan
2020-01-21,2020,1,21,21,0.871,nan
2020-01-22,2020,1,22,22,0.880,nan
2020-01-23,2020,1,23,23,0.896,nan
2020-01-24,2020,1,24,24,0.934,nan
2020-01-25,2020,1,25,25,0.908,nan
2020-01-26,2020,1,26,26,0.983,nan
2020-01-27,2020,1,27,27,nan,nan
2020-01-28,2020,1,28,28,nan,nan
2020-01-29,2020,1,29,29,0.933,nan
2020-01-30,2020,1,30,30,nan,nan
2020-01-31,2020,1,31,31,nan,nan
2020-02-01,2020,2,1,32,nan,nan
2020-02-02,2020,2,2,33,nan,nan
2020-02-03,2020,2,3,34,nan,nan
2020-02-04,2020,2,4,35,0.998,nan
2020-02-05,2020,2,5,36,nan,nan
2020-02-06,2020,2,6,37,0.857,nan
2020-02-07,2020,2,7,38,nan,nan
2020-02-08,2020,2,8,39,0.919,nan
2020-02-09,2020,2,9,40,nan,nan
2020-02-10,2020,2,10,41,nan,nan
2020-02-11,2020,2,11,42,0.882,nan
2020-02-12,2020,2,12,43,nan,nan
2020-02-13,2020,2,13,44,nan,nan
2020-02-14,2020,2,14,45,0.858,nan
2020-02-15,2020,2,15,46,0.887,nan
2020-02-16,2020,2,16,47,0.988,nan
2020-02-17,2020,2,17,48,0.892,nan
2020-02-18,2020,2,18,49,0.905,nan
2020-02-19,2020,2,19,50,0.922,nan
2020-02-20,2020,2,20,51,nan,nan
