date,year,month,day,doy,alb,alb_rejected
2000-01-01,2000,1,1,1,0.592,nan
2000-01-02,2000,1,2,2,0.743,nan
2000-01-03,2000,1,3,3,0.821,nan
2000-01-04,2000,1,4,4,0.721,nan
2000-01-05,2000,1,5,5,0.700,nan
2000-01-06,2000,1,6,6,0.624,nan
2000-01-07,2000,1,7,7,0.679,nan
2000-01-08,2000,1,8,8,0.721,nan
2000-01-09,2000,1,9,9,0.746,nan
2000-01-10,2000,1,10,10,0.723,nan
2000-01-11,2000,1,11,11,0.764,nan
2000-01-12,2000,1,12,12,0.639,nan
2000-01-13,2000,1,13,13,0.653,nan
2000-01-14,2000,1,14,14,0.718,nan
2000-01-15,2000,1,15,15,0.743,nan
2000-01-16,2000,1,16,16,nan,nan
2000-01-17,2000,1,17,17,0.648,nan
2000-01-18,2000,1,18,18,0.720,nan
2000-01-19,2000,1,19,19,0.747,nan
2000-01-20,2000,1,20,20,0.807,nan
2000-01-21,2000,1,21,21,0.811,nan
2000-01-22,2000,1,22,22,0.744,nan
2000-01-23,2000,1,23,23,0.836,nan
2000-01-24,2000,1,24,24,nan,nan
2000-01-25,2000,1,25,25,0.730,nan
2000-01-26,2000,1,26,26,0.780,nan
2000-01-27,2000,1,27,27,0.783,nan
2000-01-28,2000,1,28,28,0.938,nan
2000-01-29,2000,1,29,29,0.773,nan
2000-01-30,2000,1,30,30,0.761,nan
2000-01-31,2000,1,31,31,0.770,nan
2000-02-01,2000,2,1,32,0.857,nan
2000-02-02,2000,2,2,33,0.963,nan
2000-02-03,2000,2,3,34,0.851,nan
2000-02-04,2000,2,4,35,0.849,nan
2000-02-05,2000,2,5,36,0.776,nan
2000-02-06,2000,2,6,37,0.884,nan
2000-02-07,2000,2,7,38,0.818,nan
2000-02-08,2000,2,8,39,0.763,nan
2000-02-09,2000,2,9,40,0.798,nan
2000-02-10,2000,2,10,41,0.760,nan
2000-02-11,2000,2,11,42,0.784,nan
2000-02-12,2000,2,12,43,0.764,nan
2000-02-13,2000,2,13,44,0.883,nan
2000-02-14,2000,2,14,45,0.762,nan
2000-02-15,2000,2,15,46,0.907,nan
2000-02-16,2000,2,16,47,0.891,nan
2000-02-17,2000,2,17,48,0.786,nan
2000-02-18,2000,2,18,49,0.761,nan
2000-02-19,2000,2,19,50,0.769,nan
2000-02-20,2000,2,20,51,0.784,nan
2000-02-21,2000,2,21,52,0.745,nan
2000-02-22,2000,2,22,53,0.868,nan
2000-02-23,2000,2,23,54,0.781,nan
2000-02-24,2000,2,24,55,0.763,nan
2000-02-25,2000,2,25,56,0.835,nan
2000-02-26,2000,2,26,57,0.878,nan
2000-02-27,2000,2,27,58,0.857,nan
2000-02-28,2000,2,28,59,0.848,nan
2000-02-29,2000,2,29,60,0.745,nan
2000-03-01,2000,3,1,61,0.762,nan
2000-03-02,2000,3,2,62,0.785,nan
2000-03-03,2000,3,3,63,0.783,nan
2000-03-04,2000,3,4,64,0.844,nan
2000-03-05,2000,3,5,65,0.905,nan
2000-03-06,2000,3,6,66,0.876,nan
2000-03-07,2000,3,7,67,0.773,nan
2000-03-08,2000,3,8,68,0.841,nan
2000-03-09,2000,3,9,69,0.840,nan
2000-03-10,2000,3,10,70,0.774,nan
2000-03-11,2000,3,11,71,0.795,nan
2000-03-12,2000,3,12,72,0.856,nan
2000-03-13,2000,3,13,73,0.824,nan
2000-03-14,2000,3,14,74,0.863,nan
2000-03-15,2000,3,15,75,0.858,nan
2000-03-16,2000,3,16,76,0.859,nan
2000-03-17,2000,3,17,77,0.856,nan
2000-03-18,2000,3,18,78,0.842,nan
2000-03-19,2000,3,19,79,0.805,nan
2000-03-20,2000,3,20,80,0.858,nan
2000-03-21,2000,3,21,81,0.857,nan
2000-03-22,2000,3,22,82,0.849,nan
2000-03-23,2000,3,23,83,0.843,nan
2000-03-24,2000,3,24,84,0.833,nan
2000-03-25,2000,3,25,85,0.823,nan
2000-03-26,2000,3,26,86,0.820,nan
2000-03-27,2000,3,27,87,0.765,nan
2000-03-28,2000,3,28,88,0.846,nan
2000-03-29,2000,3,29,89,0.828,nan
2000-03-30,2000,3,30,90,0.793,nan
2000-03-31,2000,3,31,91,0.794,nan
2000-04-01,2000,4,1,92,0.780,nan
2000-04-02,2000,4,2,93,0.792,nan
2000-04-03,2000,4,3,94,0.777,nan
2000-04-04,2000,4,4,95,0.792,nan
2000-04-05,2000,4,5,96,0.817,nan
2000-04-06,2000,4,6,97,0.813,nan
2000-04-07,2000,4,7,98,0.772,nan
2000-04-08,2000,4,8,99,0.774,nan
2000-04-09,2000,4,9,100,0.786,nan
2000-04-10,2000,4,10,101,0.802,nan
2000-04-11,2000,4,11,102,0.776,nan
2000-04-12,2000,4,12,103,0.767,nan
2000-04-13,2000,4,13,104,0.815,nan
2000-04-14,2000,4,14,105,0.805,nan
2000-04-15,2000,4,15,106,0.757,nan
2000-04-16,2000,4,16,107,0.771,nan
2000-04-17,2000,4,17,108,0.786,nan
2000-04-18,2000,4,18,109,0.782,nan
2000-04-19,2000,4,19,110,0.778,nan
2000-04-20,2000,4,20,111,0.772,nan
2000-04-21,2000,4,21,112,0.770,nan
2000-04-22,2000,4,22,113,0.765,nan
2000-04-23,2000,4,23,114,0.770,nan
2000-04-24,2000,4,24,115,0.770,nan
2000-04-25,2000,4,25,116,0.755,nan
2000-04-26,2000,4,26,117,0.769,nan
2000-04-27,2000,4,27,118,0.756,nan
2000-04-28,2000,4,28,119,0.769,nan
2000-04-29,2000,4,29,120,0.769,nan
2000-04-30,2000,4,30,121,0.761,nan
2000-05-01,2000,5,1,122,0.847,nan
2000-05-02,2000,5,2,123,0.749,nan
2000-05-03,2000,5,3,124,0.752,nan
2000-05-04,2000,5,4,125,0.807,nan
2000-05-05,2000,5,5,126,0.759,nan
2000-05-06,2000,5,6,127,0.802,nan
2000-05-07,2000,5,7,128,0.767,nan
2000-05-08,2000,5,8,129,0.792,nan
2000-05-09,2000,5,9,130,0.785,nan
2000-05-10,2000,5,10,131,0.763,nan
2000-05-11,2000,5,11,132,0.782,nan
2000-05-12,2000,5,12,133,0.787,nan
2000-05-13,2000,5,13,134,0.816,nan
2000-05-14,2000,5,14,135,0.786,nan
2000-05-15,2000,5,15,136,0.800,nan
2000-05-16,2000,5,16,137,0.784,nan
2000-05-17,2000,5,17,138,0.778,nan
2000-05-18,2000,5,18,139,0.750,nan
2000-05-19,2000,5,19,140,0.768,nan
2000-05-20,2000,5,20,141,0.751,nan
2000-05-21,2000,5,21,142,nan,nan
2000-05-22,2000,5,22,143,nan,nan
2000-05-23,2000,5,23,144,nan,nan
2000-05-24,2000,5,24,145,nan,nan
2000-05-25,2000,5,25,146,nan,nan
2000-05-26,2000,5,26,147,nan,nan
2000-05-27,2000,5,27,148,nan,nan
2000-05-28,2000,5,28,149,nan,nan
2000-05-29,2000,5,29,150,nan,nan
2000-05-30,2000,5,30,151,nan,nan
2000-05-31,2000,5,31,152,nan,nan
2000-06-01,2000,6,1,153,nan,nan
2000-06-02,2000,6,2,154,nan,nan
2000-06-03,2000,6,3,155,nan,nan
2000-06-04,2000,6,4,156,nan,nan
2000-06-05,2000,6,5,157,nan,nan
2000-06-06,2000,6,6,158,nan,nan
2000-06-07,2000,6,7,159,nan,nan
2000-06-08,2000,6,8,160,0.692,nan
2000-06-09,2000,6,9,161,0.674,nan
2000-06-10,2000,6,10,162,0.669,nan
2000-06-11,2000,6,11,163,0.663,nan
2000-06-12,2000,6,12,164,0.658,nan
2000-06-13,2000,6,13,165,0.739,nan
2000-06-14,2000,6,14,166,0.788,nan
2000-06-15,2000,6,15,167,0.742,nan
2000-06-16,2000,6,16,168,0.715,nan
2000-06-17,2000,6,17,169,0.695,nan
2000-06-18,2000,6,18,170,0.668,nan
2000-06-19,2000,6,19,171,0.665,nan
2000-06-20,2000,6,20,172,0.674,nan
2000-06-21,2000,6,21,173,0.670,nan
2000-06-22,2000,6,22,174,0.661,nan
2000-06-23,2000,6,23,175,0.652,nan
2000-06-24,2000,6,24,176,0.649,nan
2000-06-25,2000,6,25,177,0.645,nan
2000-06-26,2000,6,26,178,0.645,nan
2000-06-27,2000,6,27,179,0.640,nan
2000-06-28,2000,6,28,180,0.640,nan
2000-06-29,2000,6,29,181,0.634,nan
2000-06-30,2000,6,30,182,0.640,nan
2000-07-01,2000,7,1,183,0.650,nan
2000-07-02,2000,7,2,184,0.646,nan
2000-07-03,2000,7,3,185,0.645,nan
2000-07-04,2000,7,4,186,0.648,nan
2000-07-05,2000,7,5,187,0.650,nan
2000-07-06,2000,7,6,188,0.657,nan
2000-07-07,2000,7,7,189,0.644,nan
2000-07-08,2000,7,8,190,0.642,nan
2000-07-09,2000,7,9,191,0.654,nan
2000-07-10,2000,7,10,192,0.649,nan
2000-07-11,2000,7,11,193,0.654,nan
2000-07-12,2000,7,12,194,0.680,nan
2000-07-13,2000,7,13,195,0.671,nan
2000-07-14,2000,7,14,196,0.909,nan
