date,year,month,day,doy,alb,alb_rejected
2004-01-01,2004,1,1,1,0.896,nan
2004-01-02,2004,1,2,2,nan,0.739
2004-01-03,2004,1,3,3,0.802,nan
2004-01-04,2004,1,4,4,0.902,nan
2004-01-05,2004,1,5,5,0.912,nan
2004-01-06,2004,1,6,6,0.901,nan
2004-01-07,2004,1,7,7,0.906,nan
2004-01-08,2004,1,8,8,0.906,nan
2004-01-09,2004,1,9,9,0.907,nan
2004-01-10,2004,1,10,10,0.905,nan
2004-01-11,2004,1,11,11,0.890,nan
2004-01-12,2004,1,12,12,0.790,nan
2004-01-13,2004,1,13,13,0.901,nan
2004-01-14,2004,1,14,14,0.946,nan
2004-01-15,2004,1,15,15,0.902,nan
2004-01-16,2004,1,16,16,0.891,nan
2004-01-17,2004,1,17,17,0.908,nan
2004-01-18,2004,1,18,18,0.816,nan
2004-01-19,2004,1,19,19,0.919,nan
2004-01-20,2004,1,20,20,0.828,nan
2004-01-21,2004,1,21,21,0.802,nan
2004-01-22,2004,1,22,22,0.902,nan
2004-01-23,2004,1,23,23,0.803,nan
2004-01-24,2004,1,24,24,nan,0.615
2004-01-25,2004,1,25,25,0.829,nan
2004-01-26,2004,1,26,26,0.892,nan
2004-01-27,2004,1,27,27,0.901,nan
2004-01-28,2004,1,28,28,0.902,nan
2004-01-29,2004,1,29,29,0.903,nan
2004-01-30,2004,1,30,30,0.906,nan
2004-01-31,2004,1,31,31,0.900,nan
2004-02-01,2004,2,1,32,0.844,nan
2004-02-02,2004,2,2,33,nan,0.732
2004-02-03,2004,2,3,34,0.794,nan
2004-02-04,2004,2,4,35,0.796,nan
2004-02-05,2004,2,5,36,0.903,nan
2004-02-06,2004,2,6,37,0.902,nan
2004-02-07,2004,2,7,38,0.891,nan
2004-02-08,2004,2,8,39,0.896,nan
2004-02-09,2004,2,9,40,0.934,nan
2004-02-10,2004,2,10,41,0.832,nan
2004-02-11,2004,2,11,42,0.915,nan
2004-02-12,2004,2,12,43,0.906,nan
2004-02-13,2004,2,13,44,0.904,nan
2004-02-14,2004,2,14,45,0.852,nan
2004-02-15,2004,2,15,46,0.854,nan
2004-02-16,2004,2,16,47,0.834,nan
2004-02-17,2004,2,17,48,0.916,nan
2004-02-18,2004,2,18,49,0.861,nan
2004-02-19,2004,2,19,50,0.898,nan
2004-02-20,2004,2,20,51,0.897,nan
2004-02-21,2004,2,21,52,0.839,nan
2004-02-22,2004,2,22,53,0.882,nan
2004-02-23,2004,2,23,54,0.924,nan
2004-02-24,2004,2,24,55,0.831,nan
2004-02-25,2004,2,25,56,nan,0.543
2004-02-26,2004,2,26,57,nan,0.735
2004-02-27,2004,2,27,58,0.834,nan
2004-02-28,2004,2,28,59,0.953,nan
2004-02-29,2004,2,29,60,0.898,nan
2004-03-01,2004,3,1,61,0.835,nan
2004-03-02,2004,3,2,62,0.908,nan
2004-03-03,2004,3,3,63,0.939,nan
2004-03-04,2004,3,4,64,0.920,nan
2004-03-05,2004,3,5,65,0.880,nan
2004-03-06,2004,3,6,66,0.838,nan
2004-03-07,2004,3,7,67,0.854,nan
2004-03-08,2004,3,8,68,0.899,nan
2004-03-09,2004,3,9,69,0.823,nan
2004-03-10,2004,3,10,70,0.867,nan
2004-03-11,2004,3,11,71,0.884,nan
2004-03-12,2004,3,12,72,0.843,nan
2004-03-13,2004,3,13,73,0.843,nan
2004-03-14,2004,3,14,74,0.919,nan
2004-03-15,2004,3,15,75,0.863,nan
2004-03-16,2004,3,16,76,0.883,nan
2004-03-17,2004,3,17,77,0.847,nan
2004-03-18,2004,3,18,78,0.841,nan
2004-03-19,2004,3,19,79,0.864,nan
2004-03-20,2004,3,20,80,0.905,nan
