date,year,month,day,doy,alb
2004-05-20,2004,5,20,141,0.814
2004-05-21,2004,5,21,142,0.793
2004-05-22,2004,5,22,143,0.821
2004-05-23,2004,5,23,144,0.665
2004-05-24,2004,5,24,145,0.825
2004-05-25,2004,5,25,146,nan
2004-05-26,2004,5,26,147,nan
2004-05-27,2004,5,27,148,0.832
2004-05-28,2004,5,28,149,0.770
2004-05-29,2004,5,29,150,0.750
2004-05-30,2004,5,30,151,0.825
2004-05-31,2004,5,31,152,0.828
2004-06-01,2004,6,1,153,0.795
2004-06-02,2004,6,2,154,0.814
2004-06-03,2004,6,3,155,0.783
2004-06-04,2004,6,4,156,0.802
2004-06-05,2004,6,5,157,0.797
2004-06-06,2004,6,6,158,0.790
2004-06-07,2004,6,7,159,0.881
2004-06-08,2004,6,8,160,0.776
2004-06-09,2004,6,9,161,0.786
2004-06-10,2004,6,10,162,0.838
2004-06-11,2004,6,11,163,0.797
2004-06-12,2004,6,12,164,0.784
2004-06-13,2004,6,13,165,0.793
2004-06-14,2004,6,14,166,0.903
2004-06-15,2004,6,15,167,0.847
2004-06-16,2004,6,16,168,0.802
2004-06-17,2004,6,17,169,0.838
2004-06-18,2004,6,18,170,0.889
2004-06-19,2004,6,19,171,0.872
2004-06-20,2004,6,20,172,0.735
2004-06-21,2004,6,21,173,0.796
2004-06-22,2004,6,22,174,0.832
2004-06-23,2004,6,23,175,0.769
2004-06-24,2004,6,24,176,0.763
2004-06-25,2004,6,25,177,0.827
2004-06-26,2004,6,26,178,0.890
2004-06-27,2004,6,27,179,nan
2004-06-28,2004,6,28,180,0.864
2004-06-29,2004,6,29,181,0.782
2004-06-30,2004,6,30,182,0.780
2004-07-01,2004,7,1,183,0.779
2004-07-02,2004,7,2,184,0.768
2004-07-03,2004,7,3,185,0.777
2004-07-04,2004,7,4,186,0.796
2004-07-05,2004,7,5,187,nan
2004-07-06,2004,7,6,188,0.930
2004-07-07,2004,7,7,189,nan
2004-07-08,2004,7,8,190,nan
2004-07-09,2004,7,9,191,nan
2004-07-10,2004,7,10,192,nan
2004-07-11,2004,7,11,193,nan
2004-07-12,2004,7,12,194,nan
2004-07-13,2004,7,13,195,nan
2004-07-14,2004,7,14,196,0.893
2004-07-15,2004,7,15,197,0.750
2004-07-16,2004,7,16,198,0.862
2004-07-17,2004,7,17,199,0.818
2004-07-18,2004,7,18,200,0.875
2004-07-19,2004,7,19,201,0.904
2004-07-20,2004,7,20,202,0.828
2004-07-21,2004,7,21,203,0.826
2004-07-22,2004,7,22,204,0.894
2004-07-23,2004,7,23,205,0.859
2004-07-24,2004,7,24,206,0.792
2004-07-25,2004,7,25,207,0.849
2004-07-26,2004,7,26,208,0.906
2004-07-27,2004,7,27,209,0.840
2004-07-28,2004,7,28,210,0.798
2004-07-29,2004,7,29,211,0.821
2004-07-30,2004,7,30,212,0.856
2004-07-31,2004,7,31,213,0.812
2004-08-01,2004,8,1,214,0.773
2004-08-02,2004,8,2,215,0.774
2004-08-03,2004,8,3,216,0.773
2004-08-04,2004,8,4,217,0.817
2004-08-05,2004,8,5,218,0.777
2004-08-06,2004,8,6,219,0.896
2004-08-07,2004,8,7,220,0.763
2004-08-08,2004,8,8,221,0.774
2004-08-09,2004,8,9,222,0.929
2004-08-10,2004,8,10,223,0.825
2004-08-11,2004,8,11,224,0.849
2004-08-12,2004,8,12,225,0.758
2004-08-13,2004,8,13,226,0.735
2004-08-14,2004,8,14,227,0.839
2004-08-15,2004,8,15,228,nan
2004-08-16,2004,8,16,229,0.914
2004-08-17,2004,8,17,230,0.775
2004-08-18,2004,8,18,231,0.810
2004-08-19,2004,8,19,232,0.791
2004-08-20,2004,8,20,233,0.785
2004-08-21,2004,8,21,234,0.897
2004-08-22,2004,8,22,235,0.855
2004-08-23,2004,8,23,236,0.879
2004-08-24,2004,8,24,237,0.840
2004-08-25,2004,8,25,238,0.771
2004-08-26,2004,8,26,239,0.794
2004-08-27,2004,8,27,240,nan
2004-08-28,2004,8,28,241,0.936
2004-08-29,2004,8,29,242,nan
2004-08-30,2004,8,30,243,0.859
2004-08-31,2004,8,31,244,nan
2004-09-01,2004,9,1,245,0.826
2004-09-02,2004,9,2,246,0.795
2004-09-03,2004,9,3,247,nan
2004-09-04,2004,9,4,248,0.888
2004-09-05,2004,9,5,249,0.767
2004-09-06,2004,9,6,250,nan
2004-09-07,2004,9,7,251,0.826
2004-09-08,2004,9,8,252,0.943
2004-09-09,2004,9,9,253,0.874
2004-09-10,2004,9,10,254,nan
2004-09-11,2004,9,11,255,0.917
2004-09-12,2004,9,12,256,0.794
2004-09-13,2004,9,13,257,0.796
2004-09-14,2004,9,14,258,0.814
2004-09-15,2004,9,15,259,0.750
2004-09-16,2004,9,16,260,nan
2004-09-17,2004,9,17,261,nan
2004-09-18,2004,9,18,262,0.802
2004-09-19,2004,9,19,263,0.775
2004-09-20,2004,9,20,264,nan
2004-09-21,2004,9,21,265,nan
2004-09-22,2004,9,22,266,nan
2004-09-23,2004,9,23,267,0.981
2004-09-24,2004,9,24,268,nan
2004-09-25,2004,9,25,269,nan
2004-09-26,2004,9,26,270,nan
2004-09-27,2004,9,27,271,0.773
2004-09-28,2004,9,28,272,0.779
2004-09-29,2004,9,29,273,0.861
2004-09-30,2004,9,30,274,nan
2004-10-01,2004,10,1,275,nan
2004-10-02,2004,10,2,276,nan
2004-10-03,2004,10,3,277,nan
2004-10-04,2004,10,4,278,nan
2004-10-05,2004,10,5,279,nan
2004-10-06,2004,10,6,280,0.778
2004-10-07,2004,10,7,281,0.762
2004-10-08,2004,10,8,282,0.831
2004-10-09,2004,10,9,283,nan
2004-10-10,2004,10,10,284,nan
2004-10-11,2004,10,11,285,nan
2004-10-12,2004,10,12,286,0.835
2004-10-13,2004,10,13,287,nan
2004-10-14,2004,10,14,288,nan
2004-10-15,2004,10,15,289,0.843
2004-10-16,2004,10,16,290,nan
2004-10-17,2004,10,17,291,nan
2004-10-18,2004,10,18,292,0.767
2004-10-19,2004,10,19,293,nan
2004-10-20,2004,10,20,294,nan
2004-10-21,2004,10,21,295,nan
2004-10-22,2004,10,22,296,nan
2004-10-23,2004,10,23,297,0.835
2004-10-24,2004,10,24,298,0.839
2004-10-25,2004,10,25,299,0.968
2004-10-26,2004,10,26,300,0.775
2004-10-27,2004,10,27,301,0.973
2004-10-28,2004,10,28,302,0.840
2004-10-29,2004,10,29,303,0.787
2004-10-30,2004,10,30,304,nan
2004-10-31,2004,10,31,305,nan
2004-11-01,2004,11,1,306,0.974
2004-11-02,2004,11,2,307,0.955
2004-11-03,2004,11,3,308,nan
2004-11-04,2004,11,4,309,0.811
2004-11-05,2004,11,5,310,0.819
2004-11-06,2004,11,6,311,nan
2004-11-07,2004,11,7,312,0.787
2004-11-08,2004,11,8,313,0.778
2004-11-09,2004,11,9,314,0.873
2004-11-10,2004,11,10,315,nan
2004-11-11,2004,11,11,316,nan
2004-11-12,2004,11,12,317,nan
2004-11-13,2004,11,13,318,nan
2004-11-14,2004,11,14,319,nan
2004-11-15,2004,11,15,320,nan
2004-11-16,2004,11,16,321,nan
2004-11-17,2004,11,17,322,nan
2004-11-18,2004,11,18,323,nan
2004-11-19,2004,11,19,324,nan
2004-11-20,2004,11,20,325,nan
2004-11-21,2004,11,21,326,nan
2004-11-22,2004,11,22,327,nan
2004-11-23,2004,11,23,328,nan
2004-11-24,2004,11,24,329,nan
2004-11-25,2004,11,25,330,nan
2004-11-26,2004,11,26,331,nan
2004-11-27,2004,11,27,332,nan
2004-11-28,2004,11,28,333,nan
2004-11-29,2004,11,29,334,nan
2004-11-30,2004,11,30,335,nan
2004-12-01,2004,12,1,336,nan
2004-12-02,2004,12,2,337,nan
2004-12-03,2004,12,3,338,nan
2004-12-04,2004,12,4,339,nan
2004-12-05,2004,12,5,340,nan
2004-12-06,2004,12,6,341,nan
2004-12-07,2004,12,7,342,nan
2004-12-08,2004,12,8,343,nan
2004-12-09,2004,12,9,344,nan
2004-12-10,2004,12,10,345,nan
2004-12-11,2004,12,11,346,nan
2004-12-12,2004,12,12,347,nan
2004-12-13,2004,12,13,348,nan
2004-12-14,2004,12,14,349,nan
2004-12-15,2004,12,15,350,nan
2004-12-16,2004,12,16,351,nan
2004-12-17,2004,12,17,352,nan
2004-12-18,2004,12,18,353,nan
2004-12-19,2004,12,19,354,nan
2004-12-20,2004,12,20,355,nan
2004-12-21,2004,12,21,356,nan
2004-12-22,2004,12,22,357,nan
2004-12-23,2004,12,23,358,nan
2004-12-24,2004,12,24,359,nan
2004-12-25,2004,12,25,360,nan
2004-12-26,2004,12,26,361,nan
2004-12-27,2004,12,27,362,nan
2004-12-28,2004,12,28,363,nan
2004-12-29,2004,12,29,364,nan
2004-12-30,2004,12,30,365,nan
2004-12-31,2004,12,31,366,nan
