date,year,month,day,doy,alb
2005-06-02,2005,6,2,153,0.794
2005-06-03,2005,6,3,154,0.789
2005-06-04,2005,6,4,155,0.789
2005-06-05,2005,6,5,156,0.781
2005-06-06,2005,6,6,157,0.788
2005-06-07,2005,6,7,158,0.796
2005-06-08,2005,6,8,159,0.784
2005-06-09,2005,6,9,160,0.811
2005-06-10,2005,6,10,161,0.841
2005-06-11,2005,6,11,162,0.831
2005-06-12,2005,6,12,163,0.829
2005-06-13,2005,6,13,164,0.832
2005-06-14,2005,6,14,165,0.825
2005-06-15,2005,6,15,166,0.836
2005-06-16,2005,6,16,167,0.833
2005-06-17,2005,6,17,168,0.821
2005-06-18,2005,6,18,169,0.811
2005-06-19,2005,6,19,170,0.796
2005-06-20,2005,6,20,171,0.804
2005-06-21,2005,6,21,172,0.808
2005-06-22,2005,6,22,173,0.819
2005-06-23,2005,6,23,174,0.825
2005-06-24,2005,6,24,175,0.830
2005-06-25,2005,6,25,176,0.795
2005-06-26,2005,6,26,177,0.819
2005-06-27,2005,6,27,178,0.811
2005-06-28,2005,6,28,179,0.841
2005-06-29,2005,6,29,180,0.804
2005-06-30,2005,6,30,181,0.800
2005-07-01,2005,7,1,182,0.808
2005-07-02,2005,7,2,183,0.819
2005-07-03,2005,7,3,184,0.827
2005-07-04,2005,7,4,185,0.773
2005-07-05,2005,7,5,186,0.816
2005-07-06,2005,7,6,187,0.812
2005-07-07,2005,7,7,188,0.828
2005-07-08,2005,7,8,189,0.803
2005-07-09,2005,7,9,190,0.810
2005-07-10,2005,7,10,191,0.816
2005-07-11,2005,7,11,192,0.804
2005-07-12,2005,7,12,193,0.827
2005-07-13,2005,7,13,194,0.859
2005-07-14,2005,7,14,195,0.844
2005-07-15,2005,7,15,196,0.841
2005-07-16,2005,7,16,197,0.848
2005-07-17,2005,7,17,198,0.802
2005-07-18,2005,7,18,199,0.801
2005-07-19,2005,7,19,200,0.801
2005-07-20,2005,7,20,201,0.793
2005-07-21,2005,7,21,202,0.823
2005-07-22,2005,7,22,203,0.807
2005-07-23,2005,7,23,204,0.815
2005-07-24,2005,7,24,205,0.859
2005-07-25,2005,7,25,206,0.818
2005-07-26,2005,7,26,207,0.842
2005-07-27,2005,7,27,208,0.848
2005-07-28,2005,7,28,209,0.832
2005-07-29,2005,7,29,210,0.841
2005-07-30,2005,7,30,211,0.847
2005-07-31,2005,7,31,212,0.843
2005-08-01,2005,8,1,213,0.854
2005-08-02,2005,8,2,214,0.841
2005-08-03,2005,8,3,215,0.837
2005-08-04,2005,8,4,216,0.855
2005-08-05,2005,8,5,217,0.821
2005-08-06,2005,8,6,218,0.824
2005-08-07,2005,8,7,219,0.802
2005-08-08,2005,8,8,220,0.819
2005-08-09,2005,8,9,221,0.805
2005-08-10,2005,8,10,222,0.783
2005-08-11,2005,8,11,223,0.805
2005-08-12,2005,8,12,224,0.824
2005-08-13,2005,8,13,225,0.775
2005-08-14,2005,8,14,226,0.789
2005-08-15,2005,8,15,227,0.865
2005-08-16,2005,8,16,228,0.816
2005-08-17,2005,8,17,229,0.779
2005-08-18,2005,8,18,230,0.761
2005-08-19,2005,8,19,231,0.843
2005-08-20,2005,8,20,232,0.921
2005-08-21,2005,8,21,233,0.812
2005-08-22,2005,8,22,234,0.851
2005-08-23,2005,8,23,235,0.881
2005-08-24,2005,8,24,236,0.833
2005-08-25,2005,8,25,237,0.841
2005-08-26,2005,8,26,238,0.832
2005-08-27,2005,8,27,239,0.841
2005-08-28,2005,8,28,240,0.847
2005-08-29,2005,8,29,241,0.782
2005-08-30,2005,8,30,242,nan
2005-08-31,2005,8,31,243,nan
2005-09-01,2005,9,1,244,0.840
2005-09-02,2005,9,2,245,0.848
2005-09-03,2005,9,3,246,0.786
2005-09-04,2005,9,4,247,0.779
2005-09-05,2005,9,5,248,0.840
2005-09-06,2005,9,6,249,nan
2005-09-07,2005,9,7,250,nan
2005-09-08,2005,9,8,251,0.797
2005-09-09,2005,9,9,252,0.763
2005-09-10,2005,9,10,253,0.797
2005-09-11,2005,9,11,254,0.797
2005-09-12,2005,9,12,255,0.797
2005-09-13,2005,9,13,256,0.958
2005-09-14,2005,9,14,257,0.870
2005-09-15,2005,9,15,258,0.803
2005-09-16,2005,9,16,259,0.864
2005-09-17,2005,9,17,260,nan
2005-09-18,2005,9,18,261,0.859
2005-09-19,2005,9,19,262,0.866
2005-09-20,2005,9,20,263,0.866
2005-09-21,2005,9,21,264,0.869
2005-09-22,2005,9,22,265,0.809
2005-09-23,2005,9,23,266,0.845
2005-09-24,2005,9,24,267,0.911
2005-09-25,2005,9,25,268,nan
2005-09-26,2005,9,26,269,0.798
2005-09-27,2005,9,27,270,0.834
2005-09-28,2005,9,28,271,nan
2005-09-29,2005,9,29,272,nan
2005-09-30,2005,9,30,273,0.874
2005-10-01,2005,10,1,274,nan
2005-10-02,2005,10,2,275,nan
2005-10-03,2005,10,3,276,nan
2005-10-04,2005,10,4,277,nan
2005-10-05,2005,10,5,278,nan
2005-10-06,2005,10,6,279,nan
2005-10-07,2005,10,7,280,nan
2005-10-08,2005,10,8,281,nan
2005-10-09,2005,10,9,282,nan
2005-10-10,2005,10,10,283,nan
2005-10-11,2005,10,11,284,nan
2005-10-12,2005,10,12,285,nan
2005-10-13,2005,10,13,286,nan
2005-10-14,2005,10,14,287,nan
2005-10-15,2005,10,15,288,nan
2005-10-16,2005,10,16,289,nan
2005-10-17,2005,10,17,290,nan
2005-10-18,2005,10,18,291,nan
2005-10-19,2005,10,19,292,nan
2005-10-20,2005,10,20,293,nan
2005-10-21,2005,10,21,294,nan
2005-10-22,2005,10,22,295,nan
2005-10-23,2005,10,23,296,nan
2005-10-24,2005,10,24,297,nan
2005-10-25,2005,10,25,298,nan
2005-10-26,2005,10,26,299,nan
2005-10-27,2005,10,27,300,nan
2005-10-28,2005,10,28,301,nan
2005-10-29,2005,10,29,302,nan
2005-10-30,2005,10,30,303,nan
2005-10-31,2005,10,31,304,nan
2005-11-01,2005,11,1,305,nan
2005-11-02,2005,11,2,306,nan
2005-11-03,2005,11,3,307,nan
2005-11-04,2005,11,4,308,nan
2005-11-05,2005,11,5,309,nan
2005-11-06,2005,11,6,310,nan
2005-11-07,2005,11,7,311,nan
2005-11-08,2005,11,8,312,nan
2005-11-09,2005,11,9,313,nan
2005-11-10,2005,11,10,314,nan
2005-11-11,2005,11,11,315,nan
2005-11-12,2005,11,12,316,nan
2005-11-13,2005,11,13,317,nan
2005-11-14,2005,11,14,318,nan
2005-11-15,2005,11,15,319,nan
2005-11-16,2005,11,16,320,nan
2005-11-17,2005,11,17,321,nan
2005-11-18,2005,11,18,322,nan
2005-11-19,2005,11,19,323,nan
2005-11-20,2005,11,20,324,nan
2005-11-21,2005,11,21,325,nan
2005-11-22,2005,11,22,326,nan
2005-11-23,2005,11,23,327,nan
2005-11-24,2005,11,24,328,nan
2005-11-25,2005,11,25,329,nan
2005-11-26,2005,11,26,330,nan
2005-11-27,2005,11,27,331,nan
2005-11-28,2005,11,28,332,nan
2005-11-29,2005,11,29,333,nan
2005-11-30,2005,11,30,334,nan
2005-12-01,2005,12,1,335,nan
2005-12-02,2005,12,2,336,nan
2005-12-03,2005,12,3,337,nan
2005-12-04,2005,12,4,338,nan
2005-12-05,2005,12,5,339,nan
2005-12-06,2005,12,6,340,nan
2005-12-07,2005,12,7,341,nan
2005-12-08,2005,12,8,342,nan
2005-12-09,2005,12,9,343,nan
2005-12-10,2005,12,10,344,nan
2005-12-11,2005,12,11,345,nan
2005-12-12,2005,12,12,346,nan
2005-12-13,2005,12,13,347,nan
2005-12-14,2005,12,14,348,nan
2005-12-15,2005,12,15,349,nan
2005-12-16,2005,12,16,350,nan
2005-12-17,2005,12,17,351,nan
2005-12-18,2005,12,18,352,nan
2005-12-19,2005,12,19,353,nan
2005-12-20,2005,12,20,354,nan
2005-12-21,2005,12,21,355,nan
2005-12-22,2005,12,22,356,nan
2005-12-23,2005,12,23,357,nan
2005-12-24,2005,12,24,358,nan
2005-12-25,2005,12,25,359,nan
2005-12-26,2005,12,26,360,nan
2005-12-27,2005,12,27,361,nan
2005-12-28,2005,12,28,362,nan
2005-12-29,2005,12,29,363,nan
2005-12-30,2005,12,30,364,nan
2005-12-31,2005,12,31,365,nan
