date,year,month,day,doy,alb,alb_rejected
1996-01-01,1996,1,1,1,0.870,nan
1996-01-02,1996,1,2,2,0.849,nan
1996-01-03,1996,1,3,3,0.794,nan
1996-01-04,1996,1,4,4,0.865,nan
1996-01-05,1996,1,5,5,0.836,nan
1996-01-06,1996,1,6,6,0.760,nan
1996-01-07,1996,1,7,7,0.858,nan
1996-01-08,1996,1,8,8,0.887,nan
1996-01-09,1996,1,9,9,0.881,nan
1996-01-10,1996,1,10,10,0.843,nan
1996-01-11,1996,1,11,11,0.813,nan
1996-01-12,1996,1,12,12,0.829,nan
1996-01-13,1996,1,13,13,0.811,nan
1996-01-14,1996,1,14,14,nan,nan
1996-01-15,1996,1,15,15,0.850,nan
1996-01-16,1996,1,16,16,nan,nan
1996-01-17,1996,1,17,17,nan,nan
1996-01-18,1996,1,18,18,0.848,nan
1996-01-19,1996,1,19,19,0.869,nan
1996-01-20,1996,1,20,20,0.839,nan
1996-01-21,1996,1,21,21,0.765,nan
1996-01-22,1996,1,22,22,0.859,nan
1996-01-23,1996,1,23,23,0.767,nan
1996-01-24,1996,1,24,24,0.846,nan
1996-01-25,1996,1,25,25,nan,nan
1996-01-26,1996,1,26,26,0.858,nan
1996-01-27,1996,1,27,27,0.863,nan
1996-01-28,1996,1,28,28,0.771,nan
1996-01-29,1996,1,29,29,0.828,nan
1996-01-30,1996,1,30,30,0.863,nan
1996-01-31,1996,1,31,31,0.932,nan
1996-02-01,1996,2,1,32,0.871,nan
1996-02-02,1996,2,2,33,0.843,nan
1996-02-03,1996,2,3,34,0.900,nan
1996-02-04,1996,2,4,35,0.829,nan
1996-02-05,1996,2,5,36,0.806,nan
1996-02-06,1996,2,6,37,0.828,nan
1996-02-07,1996,2,7,38,0.833,nan
1996-02-08,1996,2,8,39,0.836,nan
1996-02-09,1996,2,9,40,0.840,nan
1996-02-10,1996,2,10,41,0.817,nan
1996-02-11,1996,2,11,42,0.782,nan
1996-02-12,1996,2,12,43,0.851,nan
1996-02-13,1996,2,13,44,0.828,nan
1996-02-14,1996,2,14,45,0.830,nan
1996-02-15,1996,2,15,46,0.792,nan
1996-02-16,1996,2,16,47,0.815,nan
1996-02-17,1996,2,17,48,0.824,nan
1996-02-18,1996,2,18,49,0.758,nan
1996-02-19,1996,2,19,50,0.815,nan
1996-02-20,1996,2,20,51,0.830,nan
1996-02-21,1996,2,21,52,0.848,nan
1996-02-22,1996,2,22,53,0.840,nan
1996-02-23,1996,2,23,54,0.826,nan
1996-02-24,1996,2,24,55,0.853,nan
1996-02-25,1996,2,25,56,0.819,nan
1996-02-26,1996,2,26,57,0.819,nan
1996-02-27,1996,2,27,58,0.875,nan
1996-02-28,1996,2,28,59,0.768,nan
1996-02-29,1996,2,29,60,0.829,nan
1996-03-01,1996,3,1,61,0.821,nan
1996-03-02,1996,3,2,62,0.831,nan
1996-03-03,1996,3,3,63,0.834,nan
1996-03-04,1996,3,4,64,0.804,nan
1996-03-05,1996,3,5,65,0.828,nan
1996-03-06,1996,3,6,66,0.836,nan
1996-03-07,1996,3,7,67,0.832,nan
1996-03-08,1996,3,8,68,0.749,nan
1996-03-09,1996,3,9,69,0.786,nan
1996-03-10,1996,3,10,70,0.804,nan
1996-03-11,1996,3,11,71,0.805,nan
1996-03-12,1996,3,12,72,0.784,nan
1996-03-13,1996,3,13,73,0.804,nan
1996-03-14,1996,3,14,74,0.815,nan
1996-03-15,1996,3,15,75,0.805,nan
1996-03-16,1996,3,16,76,0.817,nan
1996-03-17,1996,3,17,77,0.808,nan
1996-03-18,1996,3,18,78,0.771,nan
1996-03-19,1996,3,19,79,0.831,nan
1996-03-20,1996,3,20,80,0.849,nan
1996-03-21,1996,3,21,81,0.809,nan
1996-03-22,1996,3,22,82,0.797,nan
1996-03-23,1996,3,23,83,0.813,nan
1996-03-24,1996,3,24,84,0.820,nan
1996-03-25,1996,3,25,85,0.833,nan
1996-03-26,1996,3,26,86,0.838,nan
1996-03-27,1996,3,27,87,0.835,nan
1996-03-28,1996,3,28,88,0.815,nan
1996-03-29,1996,3,29,89,0.834,nan
1996-03-30,1996,3,30,90,0.826,nan
1996-03-31,1996,3,31,91,0.806,nan
1996-04-01,1996,4,1,92,0.808,nan
1996-04-02,1996,4,2,93,0.793,nan
1996-04-03,1996,4,3,94,0.785,nan
1996-04-04,1996,4,4,95,0.782,nan
1996-04-05,1996,4,5,96,0.811,nan
1996-04-06,1996,4,6,97,0.851,nan
1996-04-07,1996,4,7,98,0.835,nan
1996-04-08,1996,4,8,99,0.828,nan
1996-04-09,1996,4,9,100,0.827,nan
1996-04-10,1996,4,10,101,0.820,nan
1996-04-11,1996,4,11,102,0.810,nan
1996-04-12,1996,4,12,103,0.797,nan
1996-04-13,1996,4,13,104,0.785,nan
1996-04-14,1996,4,14,105,0.781,nan
1996-04-15,1996,4,15,106,0.786,nan
1996-04-16,1996,4,16,107,0.786,nan
1996-04-17,1996,4,17,108,0.788,nan
1996-04-18,1996,4,18,109,0.785,nan
1996-04-19,1996,4,19,110,0.807,nan
1996-04-20,1996,4,20,111,0.830,nan
1996-04-21,1996,4,21,112,0.828,nan
1996-04-22,1996,4,22,113,0.819,nan
1996-04-23,1996,4,23,114,0.814,nan
1996-04-24,1996,4,24,115,0.804,nan
1996-04-25,1996,4,25,116,0.792,nan
1996-04-26,1996,4,26,117,0.816,nan
1996-04-27,1996,4,27,118,0.829,nan
1996-04-28,1996,4,28,119,0.833,nan
1996-04-29,1996,4,29,120,0.803,nan
1996-04-30,1996,4,30,121,0.827,nan
1996-05-01,1996,5,1,122,0.811,nan
1996-05-02,1996,5,2,123,0.824,nan
1996-05-03,1996,5,3,124,0.817,nan
1996-05-04,1996,5,4,125,0.787,nan
