date,year,month,day,doy,alb
2006-06-04,2006,6,4,155,nan
2006-06-05,2006,6,5,156,nan
2006-06-06,2006,6,6,157,nan
2006-06-07,2006,6,7,158,0.870
2006-06-08,2006,6,8,159,0.821
2006-06-09,2006,6,9,160,0.909
2006-06-10,2006,6,10,161,nan
2006-06-11,2006,6,11,162,0.840
2006-06-12,2006,6,12,163,0.839
2006-06-13,2006,6,13,164,0.861
2006-06-14,2006,6,14,165,0.829
2006-06-15,2006,6,15,166,0.842
2006-06-16,2006,6,16,167,0.818
2006-06-17,2006,6,17,168,0.851
2006-06-18,2006,6,18,169,0.847
2006-06-19,2006,6,19,170,0.913
2006-06-20,2006,6,20,171,0.857
2006-06-21,2006,6,21,172,0.847
2006-06-22,2006,6,22,173,0.826
2006-06-23,2006,6,23,174,0.820
2006-06-24,2006,6,24,175,0.866
2006-06-25,2006,6,25,176,0.835
2006-06-26,2006,6,26,177,0.845
2006-06-27,2006,6,27,178,0.835
2006-06-28,2006,6,28,179,0.825
2006-06-29,2006,6,29,180,0.823
2006-06-30,2006,6,30,181,0.834
2006-07-01,2006,7,1,182,0.819
2006-07-02,2006,7,2,183,0.826
2006-07-03,2006,7,3,184,0.819
2006-07-04,2006,7,4,185,0.814
2006-07-05,2006,7,5,186,0.807
2006-07-06,2006,7,6,187,0.808
2006-07-07,2006,7,7,188,0.820
2006-07-08,2006,7,8,189,0.829
2006-07-09,2006,7,9,190,0.818
2006-07-10,2006,7,10,191,0.852
2006-07-11,2006,7,11,192,0.839
2006-07-12,2006,7,12,193,0.832
2006-07-13,2006,7,13,194,0.851
2006-07-14,2006,7,14,195,0.912
2006-07-15,2006,7,15,196,0.855
2006-07-16,2006,7,16,197,0.833
2006-07-17,2006,7,17,198,0.921
2006-07-18,2006,7,18,199,0.907
2006-07-19,2006,7,19,200,0.801
2006-07-20,2006,7,20,201,0.879
2006-07-21,2006,7,21,202,0.880
2006-07-22,2006,7,22,203,0.771
2006-07-23,2006,7,23,204,0.751
2006-07-24,2006,7,24,205,0.778
2006-07-25,2006,7,25,206,0.816
2006-07-26,2006,7,26,207,0.792
2006-07-27,2006,7,27,208,0.797
2006-07-28,2006,7,28,209,0.796
2006-07-29,2006,7,29,210,0.824
2006-07-30,2006,7,30,211,0.819
2006-07-31,2006,7,31,212,0.825
2006-08-01,2006,8,1,213,0.892
2006-08-02,2006,8,2,214,nan
2006-08-03,2006,8,3,215,nan
2006-08-04,2006,8,4,216,0.914
2006-08-05,2006,8,5,217,0.844
2006-08-06,2006,8,6,218,0.833
2006-08-07,2006,8,7,219,0.858
2006-08-08,2006,8,8,220,0.864
2006-08-09,2006,8,9,221,0.819
2006-08-10,2006,8,10,222,0.829
2006-08-11,2006,8,11,223,0.796
2006-08-12,2006,8,12,224,0.812
2006-08-13,2006,8,13,225,0.858
2006-08-14,2006,8,14,226,0.730
2006-08-15,2006,8,15,227,0.842
2006-08-16,2006,8,16,228,0.791
2006-08-17,2006,8,17,229,0.830
2006-08-18,2006,8,18,230,0.880
2006-08-19,2006,8,19,231,0.860
2006-08-20,2006,8,20,232,0.911
2006-08-21,2006,8,21,233,nan
2006-08-22,2006,8,22,234,0.859
2006-08-23,2006,8,23,235,0.842
2006-08-24,2006,8,24,236,0.845
2006-08-25,2006,8,25,237,0.848
2006-08-26,2006,8,26,238,0.837
2006-08-27,2006,8,27,239,0.829
2006-08-28,2006,8,28,240,0.820
2006-08-29,2006,8,29,241,0.825
2006-08-30,2006,8,30,242,0.824
2006-08-31,2006,8,31,243,0.817
2006-09-01,2006,9,1,244,0.815
2006-09-02,2006,9,2,245,0.830
2006-09-03,2006,9,3,246,0.800
2006-09-04,2006,9,4,247,0.859
2006-09-05,2006,9,5,248,0.857
2006-09-06,2006,9,6,249,0.833
2006-09-07,2006,9,7,250,0.859
2006-09-08,2006,9,8,251,0.842
2006-09-09,2006,9,9,252,0.864
2006-09-10,2006,9,10,253,0.862
2006-09-11,2006,9,11,254,0.830
2006-09-12,2006,9,12,255,0.840
2006-09-13,2006,9,13,256,0.850
2006-09-14,2006,9,14,257,0.894
2006-09-15,2006,9,15,258,0.845
2006-09-16,2006,9,16,259,0.898
2006-09-17,2006,9,17,260,0.943
2006-09-18,2006,9,18,261,0.824
2006-09-19,2006,9,19,262,0.830
2006-09-20,2006,9,20,263,0.865
2006-09-21,2006,9,21,264,0.867
2006-09-22,2006,9,22,265,nan
2006-09-23,2006,9,23,266,nan
2006-09-24,2006,9,24,267,nan
2006-09-25,2006,9,25,268,nan
2006-09-26,2006,9,26,269,nan
2006-09-27,2006,9,27,270,nan
2006-09-28,2006,9,28,271,nan
2006-09-29,2006,9,29,272,0.837
2006-09-30,2006,9,30,273,0.852
2006-10-01,2006,10,1,274,0.829
2006-10-02,2006,10,2,275,0.811
2006-10-03,2006,10,3,276,0.878
2006-10-04,2006,10,4,277,0.842
2006-10-05,2006,10,5,278,0.843
2006-10-06,2006,10,6,279,0.848
2006-10-07,2006,10,7,280,0.841
2006-10-08,2006,10,8,281,0.879
2006-10-09,2006,10,9,282,0.904
2006-10-10,2006,10,10,283,0.806
2006-10-11,2006,10,11,284,0.798
2006-10-12,2006,10,12,285,0.828
2006-10-13,2006,10,13,286,0.852
2006-10-14,2006,10,14,287,0.837
2006-10-15,2006,10,15,288,0.861
2006-10-16,2006,10,16,289,0.854
2006-10-17,2006,10,17,290,0.857
2006-10-18,2006,10,18,291,0.851
2006-10-19,2006,10,19,292,0.859
2006-10-20,2006,10,20,293,0.854
2006-10-21,2006,10,21,294,0.826
2006-10-22,2006,10,22,295,0.857
2006-10-23,2006,10,23,296,0.858
2006-10-24,2006,10,24,297,0.823
2006-10-25,2006,10,25,298,nan
2006-10-26,2006,10,26,299,0.896
2006-10-27,2006,10,27,300,0.858
2006-10-28,2006,10,28,301,nan
2006-10-29,2006,10,29,302,nan
2006-10-30,2006,10,30,303,nan
2006-10-31,2006,10,31,304,0.810
2006-11-01,2006,11,1,305,nan
2006-11-02,2006,11,2,306,nan
2006-11-03,2006,11,3,307,nan
2006-11-04,2006,11,4,308,nan
2006-11-05,2006,11,5,309,nan
2006-11-06,2006,11,6,310,0.969
2006-11-07,2006,11,7,311,0.979
2006-11-08,2006,11,8,312,nan
2006-11-09,2006,11,9,313,nan
2006-11-10,2006,11,10,314,0.924
2006-11-11,2006,11,11,315,0.844
2006-11-12,2006,11,12,316,0.851
2006-11-13,2006,11,13,317,0.897
2006-11-14,2006,11,14,318,0.895
2006-11-15,2006,11,15,319,0.830
2006-11-16,2006,11,16,320,0.915
2006-11-17,2006,11,17,321,nan
2006-11-18,2006,11,18,322,0.919
2006-11-19,2006,11,19,323,0.893
2006-11-20,2006,11,20,324,0.858
2006-11-21,2006,11,21,325,0.844
2006-11-22,2006,11,22,326,0.831
2006-11-23,2006,11,23,327,0.814
2006-11-24,2006,11,24,328,0.917
2006-11-25,2006,11,25,329,0.884
2006-11-26,2006,11,26,330,0.903
2006-11-27,2006,11,27,331,0.960
2006-11-28,2006,11,28,332,0.915
2006-11-29,2006,11,29,333,0.896
2006-11-30,2006,11,30,334,0.813
2006-12-01,2006,12,1,335,0.918
2006-12-02,2006,12,2,336,0.914
2006-12-03,2006,12,3,337,0.960
2006-12-04,2006,12,4,338,0.915
2006-12-05,2006,12,5,339,0.915
2006-12-06,2006,12,6,340,nan
2006-12-07,2006,12,7,341,0.915
2006-12-08,2006,12,8,342,nan
2006-12-09,2006,12,9,343,0.795
2006-12-10,2006,12,10,344,0.867
2006-12-11,2006,12,11,345,0.844
2006-12-12,2006,12,12,346,0.922
2006-12-13,2006,12,13,347,0.915
2006-12-14,2006,12,14,348,0.917
2006-12-15,2006,12,15,349,0.916
2006-12-16,2006,12,16,350,0.915
2006-12-17,2006,12,17,351,0.887
2006-12-18,2006,12,18,352,0.799
2006-12-19,2006,12,19,353,0.918
2006-12-20,2006,12,20,354,0.926
2006-12-21,2006,12,21,355,nan
2006-12-22,2006,12,22,356,nan
2006-12-23,2006,12,23,357,0.910
2006-12-24,2006,12,24,358,0.909
2006-12-25,2006,12,25,359,0.755
2006-12-26,2006,12,26,360,0.794
2006-12-27,2006,12,27,361,0.809
2006-12-28,2006,12,28,362,0.820
2006-12-29,2006,12,29,363,0.950
2006-12-30,2006,12,30,364,nan
2006-12-31,2006,12,31,365,0.859
