date,year,month,day,doy,alb
2009-02-27,2009,2,27,58,nan
2009-02-28,2009,2,28,59,nan
2009-03-01,2009,3,1,60,nan
2009-03-02,2009,3,2,61,nan
2009-03-03,2009,3,3,62,nan
2009-03-04,2009,3,4,63,nan
2009-03-05,2009,3,5,64,nan
2009-03-06,2009,3,6,65,nan
2009-03-07,2009,3,7,66,nan
2009-03-08,2009,3,8,67,nan
2009-03-09,2009,3,9,68,nan
2009-03-10,2009,3,10,69,nan
2009-03-11,2009,3,11,70,nan
2009-03-12,2009,3,12,71,nan
2009-03-13,2009,3,13,72,nan
2009-03-14,2009,3,14,73,nan
2009-03-15,2009,3,15,74,nan
2009-03-16,2009,3,16,75,nan
2009-03-17,2009,3,17,76,nan
2009-03-18,2009,3,18,77,nan
2009-03-19,2009,3,19,78,nan
2009-03-20,2009,3,20,79,nan
2009-03-21,2009,3,21,80,nan
2009-03-22,2009,3,22,81,nan
2009-03-23,2009,3,23,82,nan
2009-03-24,2009,3,24,83,nan
2009-03-25,2009,3,25,84,nan
2009-03-26,2009,3,26,85,nan
2009-03-27,2009,3,27,86,nan
2009-03-28,2009,3,28,87,nan
2009-03-29,2009,3,29,88,nan
2009-03-30,2009,3,30,89,nan
2009-03-31,2009,3,31,90,nan
2009-04-01,2009,4,1,91,nan
2009-04-02,2009,4,2,92,nan
2009-04-03,2009,4,3,93,nan
2009-04-04,2009,4,4,94,nan
2009-04-05,2009,4,5,95,nan
2009-04-06,2009,4,6,96,nan
2009-04-07,2009,4,7,97,nan
2009-04-08,2009,4,8,98,nan
2009-04-09,2009,4,9,99,nan
2009-04-10,2009,4,10,100,nan
2009-04-11,2009,4,11,101,nan
2009-04-12,2009,4,12,102,nan
2009-04-13,2009,4,13,103,nan
2009-04-14,2009,4,14,104,nan
2009-04-15,2009,4,15,105,nan
2009-04-16,2009,4,16,106,nan
2009-04-17,2009,4,17,107,nan
2009-04-18,2009,4,18,108,nan
2009-04-19,2009,4,19,109,nan
2009-04-20,2009,4,20,110,nan
2009-04-21,2009,4,21,111,nan
2009-04-22,2009,4,22,112,nan
2009-04-23,2009,4,23,113,nan
2009-04-24,2009,4,24,114,nan
2009-04-25,2009,4,25,115,nan
2009-04-26,2009,4,26,116,nan
2009-04-27,2009,4,27,117,nan
2009-04-28,2009,4,28,118,nan
2009-04-29,2009,4,29,119,nan
2009-04-30,2009,4,30,120,nan
2009-05-01,2009,5,1,121,nan
2009-05-02,2009,5,2,122,nan
2009-05-03,2009,5,3,123,nan
2009-05-04,2009,5,4,124,nan
2009-05-05,2009,5,5,125,nan
2009-05-06,2009,5,6,126,nan
2009-05-07,2009,5,7,127,nan
2009-05-08,2009,5,8,128,nan
2009-05-09,2009,5,9,129,nan
2009-05-10,2009,5,10,130,nan
2009-05-11,2009,5,11,131,nan
2009-05-12,2009,5,12,132,nan
2009-05-13,2009,5,13,133,nan
2009-05-14,2009,5,14,134,nan
2009-05-15,2009,5,15,135,nan
2009-05-16,2009,5,16,136,0.935
2009-05-17,2009,5,17,137,0.882
2009-05-18,2009,5,18,138,0.957
2009-05-19,2009,5,19,139,0.879
2009-05-20,2009,5,20,140,0.923
2009-05-21,2009,5,21,141,0.908
2009-05-22,2009,5,22,142,0.948
2009-05-23,2009,5,23,143,0.998
2009-05-24,2009,5,24,144,0.878
2009-05-25,2009,5,25,145,0.920
2009-05-26,2009,5,26,146,0.936
2009-05-27,2009,5,27,147,0.879
2009-05-28,2009,5,28,148,0.879
2009-05-29,2009,5,29,149,0.870
2009-05-30,2009,5,30,150,0.876
2009-05-31,2009,5,31,151,0.875
2009-06-01,2009,6,1,152,0.922
2009-06-02,2009,6,2,153,0.893
2009-06-03,2009,6,3,154,0.895
2009-06-04,2009,6,4,155,0.895
2009-06-05,2009,6,5,156,0.899
2009-06-06,2009,6,6,157,0.907
2009-06-07,2009,6,7,158,0.930
2009-06-08,2009,6,8,159,0.887
2009-06-09,2009,6,9,160,0.896
2009-06-10,2009,6,10,161,0.888
2009-06-11,2009,6,11,162,0.920
2009-06-12,2009,6,12,163,0.919
2009-06-13,2009,6,13,164,0.886
2009-06-14,2009,6,14,165,0.915
2009-06-15,2009,6,15,166,0.909
2009-06-16,2009,6,16,167,0.880
2009-06-17,2009,6,17,168,0.879
2009-06-18,2009,6,18,169,0.913
2009-06-19,2009,6,19,170,0.924
2009-06-20,2009,6,20,171,nan
2009-06-21,2009,6,21,172,0.893
2009-06-22,2009,6,22,173,0.889
2009-06-23,2009,6,23,174,0.923
2009-06-24,2009,6,24,175,0.906
2009-06-25,2009,6,25,176,0.927
2009-06-26,2009,6,26,177,0.921
2009-06-27,2009,6,27,178,0.907
2009-06-28,2009,6,28,179,0.892
2009-06-29,2009,6,29,180,0.929
2009-06-30,2009,6,30,181,0.875
2009-07-01,2009,7,1,182,0.870
2009-07-02,2009,7,2,183,0.867
2009-07-03,2009,7,3,184,0.873
2009-07-04,2009,7,4,185,0.894
2009-07-05,2009,7,5,186,nan
2009-07-06,2009,7,6,187,0.884
2009-07-07,2009,7,7,188,0.892
2009-07-08,2009,7,8,189,0.897
2009-07-09,2009,7,9,190,0.907
2009-07-10,2009,7,10,191,0.897
2009-07-11,2009,7,11,192,0.875
2009-07-12,2009,7,12,193,0.851
2009-07-13,2009,7,13,194,0.869
2009-07-14,2009,7,14,195,0.854
2009-07-15,2009,7,15,196,0.864
2009-07-16,2009,7,16,197,0.897
2009-07-17,2009,7,17,198,0.920
2009-07-18,2009,7,18,199,0.907
2009-07-19,2009,7,19,200,0.893
2009-07-20,2009,7,20,201,0.907
2009-07-21,2009,7,21,202,0.858
2009-07-22,2009,7,22,203,0.884
2009-07-23,2009,7,23,204,0.882
2009-07-24,2009,7,24,205,nan
2009-07-25,2009,7,25,206,0.871
2009-07-26,2009,7,26,207,0.882
2009-07-27,2009,7,27,208,0.903
2009-07-28,2009,7,28,209,0.879
2009-07-29,2009,7,29,210,0.883
2009-07-30,2009,7,30,211,0.878
2009-07-31,2009,7,31,212,0.889
2009-08-01,2009,8,1,213,0.908
2009-08-02,2009,8,2,214,nan
2009-08-03,2009,8,3,215,0.897
2009-08-04,2009,8,4,216,0.878
2009-08-05,2009,8,5,217,0.883
2009-08-06,2009,8,6,218,0.932
2009-08-07,2009,8,7,219,0.896
2009-08-08,2009,8,8,220,0.877
2009-08-09,2009,8,9,221,0.892
2009-08-10,2009,8,10,222,0.895
2009-08-11,2009,8,11,223,0.930
2009-08-12,2009,8,12,224,0.921
2009-08-13,2009,8,13,225,0.890
2009-08-14,2009,8,14,226,0.908
2009-08-15,2009,8,15,227,0.904
2009-08-16,2009,8,16,228,0.912
2009-08-17,2009,8,17,229,0.903
2009-08-18,2009,8,18,230,nan
2009-08-19,2009,8,19,231,nan
2009-08-20,2009,8,20,232,0.923
2009-08-21,2009,8,21,233,nan
2009-08-22,2009,8,22,234,0.872
2009-08-23,2009,8,23,235,0.898
2009-08-24,2009,8,24,236,0.901
2009-08-25,2009,8,25,237,0.897
2009-08-26,2009,8,26,238,0.893
2009-08-27,2009,8,27,239,0.911
2009-08-28,2009,8,28,240,nan
2009-08-29,2009,8,29,241,0.918
2009-08-30,2009,8,30,242,0.885
2009-08-31,2009,8,31,243,0.899
2009-09-01,2009,9,1,244,0.912
2009-09-02,2009,9,2,245,0.976
2009-09-03,2009,9,3,246,0.896
2009-09-04,2009,9,4,247,0.919
2009-09-05,2009,9,5,248,0.913
2009-09-06,2009,9,6,249,nan
2009-09-07,2009,9,7,250,0.919
2009-09-08,2009,9,8,251,0.906
2009-09-09,2009,9,9,252,0.889
2009-09-10,2009,9,10,253,nan
2009-09-11,2009,9,11,254,0.914
2009-09-12,2009,9,12,255,0.930
2009-09-13,2009,9,13,256,0.921
2009-09-14,2009,9,14,257,0.865
2009-09-15,2009,9,15,258,0.919
2009-09-16,2009,9,16,259,0.906
2009-09-17,2009,9,17,260,0.887
2009-09-18,2009,9,18,261,nan
2009-09-19,2009,9,19,262,0.912
2009-09-20,2009,9,20,263,nan
2009-09-21,2009,9,21,264,0.932
2009-09-22,2009,9,22,265,0.890
2009-09-23,2009,9,23,266,0.886
2009-09-24,2009,9,24,267,nan
2009-09-25,2009,9,25,268,nan
2009-09-26,2009,9,26,269,nan
2009-09-27,2009,9,27,270,nan
2009-09-28,2009,9,28,271,0.947
2009-09-29,2009,9,29,272,nan
2009-09-30,2009,9,30,273,0.905
2009-10-01,2009,10,1,274,0.911
2009-10-02,2009,10,2,275,0.918
2009-10-03,2009,10,3,276,0.845
2009-10-04,2009,10,4,277,nan
2009-10-05,2009,10,5,278,0.918
2009-10-06,2009,10,6,279,0.922
2009-10-07,2009,10,7,280,0.934
2009-10-08,2009,10,8,281,0.935
2009-10-09,2009,10,9,282,0.938
2009-10-10,2009,10,10,283,nan
2009-10-11,2009,10,11,284,0.986
2009-10-12,2009,10,12,285,0.908
2009-10-13,2009,10,13,286,0.863
2009-10-14,2009,10,14,287,0.857
2009-10-15,2009,10,15,288,0.908
2009-10-16,2009,10,16,289,0.897
2009-10-17,2009,10,17,290,nan
2009-10-18,2009,10,18,291,nan
2009-10-19,2009,10,19,292,nan
2009-10-20,2009,10,20,293,nan
2009-10-21,2009,10,21,294,0.919
2009-10-22,2009,10,22,295,nan
2009-10-23,2009,10,23,296,0.864
2009-10-24,2009,10,24,297,0.855
2009-10-25,2009,10,25,298,nan
2009-10-26,2009,10,26,299,nan
2009-10-27,2009,10,27,300,nan
2009-10-28,2009,10,28,301,nan
2009-10-29,2009,10,29,302,nan
2009-10-30,2009,10,30,303,nan
2009-10-31,2009,10,31,304,0.865
2009-11-01,2009,11,1,305,0.908
2009-11-02,2009,11,2,306,0.876
2009-11-03,2009,11,3,307,nan
2009-11-04,2009,11,4,308,nan
2009-11-05,2009,11,5,309,0.875
2009-11-06,2009,11,6,310,0.942
2009-11-07,2009,11,7,311,0.919
2009-11-08,2009,11,8,312,0.890
2009-11-09,2009,11,9,313,nan
2009-11-10,2009,11,10,314,0.910
2009-11-11,2009,11,11,315,nan
2009-11-12,2009,11,12,316,0.875
2009-11-13,2009,11,13,317,nan
2009-11-14,2009,11,14,318,nan
2009-11-15,2009,11,15,319,0.859
2009-11-16,2009,11,16,320,0.909
2009-11-17,2009,11,17,321,nan
2009-11-18,2009,11,18,322,nan
2009-11-19,2009,11,19,323,0.842
2009-11-20,2009,11,20,324,nan
2009-11-21,2009,11,21,325,nan
2009-11-22,2009,11,22,326,0.907
2009-11-23,2009,11,23,327,0.875
2009-11-24,2009,11,24,328,0.829
2009-11-25,2009,11,25,329,nan
2009-11-26,2009,11,26,330,nan
2009-11-27,2009,11,27,331,nan
2009-11-28,2009,11,28,332,nan
2009-11-29,2009,11,29,333,nan
2009-11-30,2009,11,30,334,0.934
2009-12-01,2009,12,1,335,nan
2009-12-02,2009,12,2,336,nan
2009-12-03,2009,12,3,337,nan
2009-12-04,2009,12,4,338,nan
2009-12-05,2009,12,5,339,nan
2009-12-06,2009,12,6,340,nan
2009-12-07,2009,12,7,341,0.865
2009-12-08,2009,12,8,342,0.856
2009-12-09,2009,12,9,343,0.856
2009-12-10,2009,12,10,344,0.848
2009-12-11,2009,12,11,345,0.890
2009-12-12,2009,12,12,346,nan
2009-12-13,2009,12,13,347,0.904
2009-12-14,2009,12,14,348,0.903
2009-12-15,2009,12,15,349,0.896
2009-12-16,2009,12,16,350,nan
2009-12-17,2009,12,17,351,nan
2009-12-18,2009,12,18,352,nan
2009-12-19,2009,12,19,353,0.881
2009-12-20,2009,12,20,354,0.932
2009-12-21,2009,12,21,355,nan
2009-12-22,2009,12,22,356,nan
2009-12-23,2009,12,23,357,nan
2009-12-24,2009,12,24,358,0.949
2009-12-25,2009,12,25,359,nan
2009-12-26,2009,12,26,360,0.856
2009-12-27,2009,12,27,361,nan
2009-12-28,2009,12,28,362,nan
2009-12-29,2009,12,29,363,nan
2009-12-30,2009,12,30,364,nan
2009-12-31,2009,12,31,365,nan
