date,year,month,day,doy,alb,alb_rejected
2013-01-01,2013,1,1,1,nan,nan
2013-01-02,2013,1,2,2,nan,nan
2013-01-03,2013,1,3,3,nan,nan
2013-01-04,2013,1,4,4,nan,nan
2013-01-05,2013,1,5,5,nan,nan
2013-01-06,2013,1,6,6,nan,nan
2013-01-07,2013,1,7,7,0.978,nan
2013-01-08,2013,1,8,8,0.884,nan
2013-01-09,2013,1,9,9,0.870,nan
2013-01-10,2013,1,10,10,0.843,nan
2013-01-11,2013,1,11,11,0.885,nan
2013-01-12,2013,1,12,12,nan,nan
2013-01-13,2013,1,13,13,nan,nan
2013-01-14,2013,1,14,14,0.974,nan
2013-01-15,2013,1,15,15,nan,nan
2013-01-16,2013,1,16,16,nan,nan
2013-01-17,2013,1,17,17,nan,nan
2013-01-18,2013,1,18,18,nan,nan
2013-01-19,2013,1,19,19,nan,nan
2013-01-20,2013,1,20,20,0.894,nan
2013-01-21,2013,1,21,21,0.870,nan
2013-01-22,2013,1,22,22,0.882,nan
2013-01-23,2013,1,23,23,0.879,nan
2013-01-24,2013,1,24,24,nan,nan
2013-01-25,2013,1,25,25,0.902,nan
2013-01-26,2013,1,26,26,nan,0.754
2013-01-27,2013,1,27,27,0.923,nan
2013-01-28,2013,1,28,28,nan,0.990
2013-01-29,2013,1,29,29,0.975,nan
2013-01-30,2013,1,30,30,0.872,nan
2013-01-31,2013,1,31,31,nan,0.661
2013-02-01,2013,2,1,32,nan,nan
2013-02-02,2013,2,2,33,nan,nan
2013-02-03,2013,2,3,34,nan,nan
2013-02-04,2013,2,4,35,nan,nan
2013-02-05,2013,2,5,36,nan,nan
2013-02-06,2013,2,6,37,0.922,nan
2013-02-07,2013,2,7,38,nan,nan
2013-02-08,2013,2,8,39,nan,nan
2013-02-09,2013,2,9,40,nan,nan
2013-02-10,2013,2,10,41,nan,nan
2013-02-11,2013,2,11,42,nan,nan
2013-02-12,2013,2,12,43,nan,0.798
2013-02-13,2013,2,13,44,0.887,nan
2013-02-14,2013,2,14,45,nan,nan
2013-02-15,2013,2,15,46,0.908,nan
2013-02-16,2013,2,16,47,nan,nan
2013-02-17,2013,2,17,48,nan,nan
2013-02-18,2013,2,18,49,nan,0.999
2013-02-19,2013,2,19,50,nan,nan
2013-02-20,2013,2,20,51,nan,nan
2013-02-21,2013,2,21,52,nan,nan
2013-02-22,2013,2,22,53,nan,nan
2013-02-23,2013,2,23,54,nan,nan
2013-02-24,2013,2,24,55,nan,nan
2013-02-25,2013,2,25,56,nan,nan
2013-02-26,2013,2,26,57,nan,nan
2013-02-27,2013,2,27,58,nan,nan
2013-02-28,2013,2,28,59,nan,nan
2013-03-01,2013,3,1,60,nan,nan
2013-03-02,2013,3,2,61,0.970,nan
2013-03-03,2013,3,3,62,nan,nan
2013-03-04,2013,3,4,63,nan,nan
2013-03-05,2013,3,5,64,nan,0.998
2013-03-06,2013,3,6,65,nan,nan
2013-03-07,2013,3,7,66,nan,nan
2013-03-08,2013,3,8,67,0.965,nan
2013-03-09,2013,3,9,68,0.961,nan
2013-03-10,2013,3,10,69,0.910,nan
2013-03-11,2013,3,11,70,0.938,nan
2013-03-12,2013,3,12,71,0.930,nan
2013-03-13,2013,3,13,72,nan,nan
2013-03-14,2013,3,14,73,nan,nan
2013-03-15,2013,3,15,74,0.924,nan
2013-03-16,2013,3,16,75,0.947,nan
2013-03-17,2013,3,17,76,0.951,nan
2013-03-18,2013,3,18,77,0.908,nan
2013-03-19,2013,3,19,78,nan,nan
2013-03-20,2013,3,20,79,0.974,nan
2013-03-21,2013,3,21,80,0.930,nan
2013-03-22,2013,3,22,81,0.930,nan
2013-03-23,2013,3,23,82,nan,0.993
2013-03-24,2013,3,24,83,0.918,nan
2013-03-25,2013,3,25,84,0.914,nan
2013-03-26,2013,3,26,85,nan,nan
2013-03-27,2013,3,27,86,nan,nan
2013-03-28,2013,3,28,87,0.964,nan
2013-03-29,2013,3,29,88,0.924,nan
2013-03-30,2013,3,30,89,0.911,nan
2013-03-31,2013,3,31,90,0.894,nan
2013-04-01,2013,4,1,91,nan,nan
2013-04-02,2013,4,2,92,nan,nan
2013-04-03,2013,4,3,93,0.922,nan
2013-04-04,2013,4,4,94,0.940,nan
2013-04-05,2013,4,5,95,0.933,nan
2013-04-06,2013,4,6,96,0.907,nan
2013-04-07,2013,4,7,97,0.919,nan
2013-04-08,2013,4,8,98,0.924,nan
2013-04-09,2013,4,9,99,nan,nan
2013-04-10,2013,4,10,100,nan,nan
2013-04-11,2013,4,11,101,nan,nan
2013-04-12,2013,4,12,102,0.977,nan
2013-04-13,2013,4,13,103,0.920,nan
2013-04-14,2013,4,14,104,0.925,nan
2013-04-15,2013,4,15,105,0.931,nan
2013-04-16,2013,4,16,106,nan,nan
2013-04-17,2013,4,17,107,0.956,nan
2013-04-18,2013,4,18,108,0.890,nan
2013-04-19,2013,4,19,109,0.913,nan
2013-04-20,2013,4,20,110,0.954,nan
2013-04-21,2013,4,21,111,0.885,nan
2013-04-22,2013,4,22,112,0.924,nan
2013-04-23,2013,4,23,113,0.901,nan
2013-04-24,2013,4,24,114,0.919,nan
2013-04-25,2013,4,25,115,0.914,nan
2013-04-26,2013,4,26,116,0.919,nan
2013-04-27,2013,4,27,117,0.907,nan
2013-04-28,2013,4,28,118,0.968,nan
2013-04-29,2013,4,29,119,0.909,nan
2013-04-30,2013,4,30,120,0.899,nan
2013-05-01,2013,5,1,121,0.943,nan
2013-05-02,2013,5,2,122,0.899,nan
2013-05-03,2013,5,3,123,0.901,nan
2013-05-04,2013,5,4,124,0.847,nan
2013-05-05,2013,5,5,125,0.947,nan
2013-05-06,2013,5,6,126,0.977,nan
2013-05-07,2013,5,7,127,0.925,nan
2013-05-08,2013,5,8,128,0.856,nan
2013-05-09,2013,5,9,129,0.863,nan
2013-05-10,2013,5,10,130,0.886,nan
2013-05-11,2013,5,11,131,0.958,nan
2013-05-12,2013,5,12,132,0.873,nan
2013-05-13,2013,5,13,133,0.917,nan
2013-05-14,2013,5,14,134,0.896,nan
2013-05-15,2013,5,15,135,0.862,nan
2013-05-16,2013,5,16,136,0.901,nan
2013-05-17,2013,5,17,137,0.855,nan
2013-05-18,2013,5,18,138,0.873,nan
2013-05-19,2013,5,19,139,0.928,nan
2013-05-20,2013,5,20,140,0.891,nan
2013-05-21,2013,5,21,141,0.838,nan
2013-05-22,2013,5,22,142,0.892,nan
2013-05-23,2013,5,23,143,nan,nan
2013-05-24,2013,5,24,144,0.928,nan
2013-05-25,2013,5,25,145,0.967,nan
2013-05-26,2013,5,26,146,0.916,nan
2013-05-27,2013,5,27,147,0.935,nan
2013-05-28,2013,5,28,148,0.926,nan
2013-05-29,2013,5,29,149,0.921,nan
2013-05-30,2013,5,30,150,0.971,nan
