date,year,month,day,doy,alb
2003-04-14,2003,4,14,104,0.858
2003-04-15,2003,4,15,105,0.852
2003-04-16,2003,4,16,106,0.859
2003-04-17,2003,4,17,107,0.854
2003-04-18,2003,4,18,108,0.858
2003-04-19,2003,4,19,109,0.893
2003-04-20,2003,4,20,110,0.835
2003-04-21,2003,4,21,111,0.830
2003-04-22,2003,4,22,112,0.826
2003-04-23,2003,4,23,113,0.842
2003-04-24,2003,4,24,114,0.836
2003-04-25,2003,4,25,115,0.811
2003-04-26,2003,4,26,116,0.837
2003-04-27,2003,4,27,117,0.842
2003-04-28,2003,4,28,118,0.825
2003-04-29,2003,4,29,119,0.835
2003-04-30,2003,4,30,120,0.848
2003-05-01,2003,5,1,121,0.844
2003-05-02,2003,5,2,122,0.845
2003-05-03,2003,5,3,123,0.856
2003-05-04,2003,5,4,124,0.822
2003-05-05,2003,5,5,125,0.832
2003-05-06,2003,5,6,126,0.829
2003-05-07,2003,5,7,127,0.830
2003-05-08,2003,5,8,128,0.835
2003-05-09,2003,5,9,129,0.829
2003-05-10,2003,5,10,130,0.832
2003-05-11,2003,5,11,131,0.836
2003-05-12,2003,5,12,132,0.828
2003-05-13,2003,5,13,133,0.838
2003-05-14,2003,5,14,134,0.826
2003-05-15,2003,5,15,135,0.834
2003-05-16,2003,5,16,136,0.823
2003-05-17,2003,5,17,137,0.838
2003-05-18,2003,5,18,138,0.834
2003-05-19,2003,5,19,139,0.843
2003-05-20,2003,5,20,140,0.821
2003-05-21,2003,5,21,141,0.837
2003-05-22,2003,5,22,142,0.821
2003-05-23,2003,5,23,143,0.832
2003-05-24,2003,5,24,144,0.816
2003-05-25,2003,5,25,145,0.823
2003-05-26,2003,5,26,146,0.824
2003-05-27,2003,5,27,147,0.821
2003-05-28,2003,5,28,148,0.827
2003-05-29,2003,5,29,149,0.816
2003-05-30,2003,5,30,150,0.810
2003-05-31,2003,5,31,151,0.829
2003-06-01,2003,6,1,152,0.824
2003-06-02,2003,6,2,153,0.868
2003-06-03,2003,6,3,154,0.848
2003-06-04,2003,6,4,155,0.827
2003-06-05,2003,6,5,156,0.841
2003-06-06,2003,6,6,157,0.827
2003-06-07,2003,6,7,158,0.833
2003-06-08,2003,6,8,159,0.822
2003-06-09,2003,6,9,160,0.801
2003-06-10,2003,6,10,161,0.822
2003-06-11,2003,6,11,162,0.812
2003-06-12,2003,6,12,163,0.816
2003-06-13,2003,6,13,164,0.819
2003-06-14,2003,6,14,165,0.793
2003-06-15,2003,6,15,166,0.811
2003-06-16,2003,6,16,167,0.825
2003-06-17,2003,6,17,168,0.820
2003-06-18,2003,6,18,169,0.821
2003-06-19,2003,6,19,170,0.842
2003-06-20,2003,6,20,171,0.826
2003-06-21,2003,6,21,172,0.815
2003-06-22,2003,6,22,173,0.817
2003-06-23,2003,6,23,174,0.832
2003-06-24,2003,6,24,175,0.836
2003-06-25,2003,6,25,176,0.835
2003-06-26,2003,6,26,177,0.821
2003-06-27,2003,6,27,178,0.837
2003-06-28,2003,6,28,179,0.822
2003-06-29,2003,6,29,180,0.829
2003-06-30,2003,6,30,181,0.826
2003-07-01,2003,7,1,182,0.837
2003-07-02,2003,7,2,183,0.809
2003-07-03,2003,7,3,184,0.840
2003-07-04,2003,7,4,185,0.826
2003-07-05,2003,7,5,186,0.838
2003-07-06,2003,7,6,187,0.797
2003-07-07,2003,7,7,188,0.800
2003-07-08,2003,7,8,189,0.811
2003-07-09,2003,7,9,190,0.792
2003-07-10,2003,7,10,191,0.790
2003-07-11,2003,7,11,192,0.792
2003-07-12,2003,7,12,193,0.818
2003-07-13,2003,7,13,194,0.797
2003-07-14,2003,7,14,195,0.819
2003-07-15,2003,7,15,196,0.801
2003-07-16,2003,7,16,197,0.814
2003-07-17,2003,7,17,198,0.810
2003-07-18,2003,7,18,199,0.818
2003-07-19,2003,7,19,200,0.811
2003-07-20,2003,7,20,201,0.816
2003-07-21,2003,7,21,202,0.807
2003-07-22,2003,7,22,203,0.827
2003-07-23,2003,7,23,204,0.832
2003-07-24,2003,7,24,205,0.829
2003-07-25,2003,7,25,206,0.820
2003-07-26,2003,7,26,207,0.863
2003-07-27,2003,7,27,208,0.838
2003-07-28,2003,7,28,209,0.825
2003-07-29,2003,7,29,210,0.840
2003-07-30,2003,7,30,211,0.801
2003-07-31,2003,7,31,212,0.808
2003-08-01,2003,8,1,213,0.816
2003-08-02,2003,8,2,214,0.823
2003-08-03,2003,8,3,215,0.841
2003-08-04,2003,8,4,216,0.844
2003-08-05,2003,8,5,217,0.832
2003-08-06,2003,8,6,218,0.834
2003-08-07,2003,8,7,219,0.835
2003-08-08,2003,8,8,220,0.839
2003-08-09,2003,8,9,221,0.833
2003-08-10,2003,8,10,222,0.845
2003-08-11,2003,8,11,223,0.833
2003-08-12,2003,8,12,224,0.815
2003-08-13,2003,8,13,225,0.808
2003-08-14,2003,8,14,226,0.844
2003-08-15,2003,8,15,227,0.838
2003-08-16,2003,8,16,228,0.824
2003-08-17,2003,8,17,229,0.836
2003-08-18,2003,8,18,230,0.834
2003-08-19,2003,8,19,231,0.818
2003-08-20,2003,8,20,232,0.831
2003-08-21,2003,8,21,233,0.828
2003-08-22,2003,8,22,234,0.845
2003-08-23,2003,8,23,235,0.830
2003-08-24,2003,8,24,236,0.793
2003-08-25,2003,8,25,237,0.850
2003-08-26,2003,8,26,238,0.849
2003-08-27,2003,8,27,239,0.832
2003-08-28,2003,8,28,240,0.848
2003-08-29,2003,8,29,241,0.852
2003-08-30,2003,8,30,242,0.848
2003-08-31,2003,8,31,243,0.856
2003-09-01,2003,9,1,244,0.826
2003-09-02,2003,9,2,245,0.847
2003-09-03,2003,9,3,246,0.822
2003-09-04,2003,9,4,247,0.841
2003-09-05,2003,9,5,248,0.844
2003-09-06,2003,9,6,249,0.850
2003-09-07,2003,9,7,250,0.850
2003-09-08,2003,9,8,251,0.850
2003-09-09,2003,9,9,252,0.815
2003-09-10,2003,9,10,253,0.852
2003-09-11,2003,9,11,254,0.835
2003-09-12,2003,9,12,255,0.850
2003-09-13,2003,9,13,256,0.850
2003-09-14,2003,9,14,257,0.850
2003-09-15,2003,9,15,258,0.850
2003-09-16,2003,9,16,259,0.850
2003-09-17,2003,9,17,260,0.860
2003-09-18,2003,9,18,261,0.849
2003-09-19,2003,9,19,262,0.853
2003-09-20,2003,9,20,263,0.867
2003-09-21,2003,9,21,264,0.859
2003-09-22,2003,9,22,265,0.910
2003-09-23,2003,9,23,266,0.882
2003-09-24,2003,9,24,267,0.906
2003-09-25,2003,9,25,268,0.862
2003-09-26,2003,9,26,269,0.916
2003-09-27,2003,9,27,270,0.864
2003-09-28,2003,9,28,271,0.807
2003-09-29,2003,9,29,272,0.859
2003-09-30,2003,9,30,273,0.855
2003-10-01,2003,10,1,274,0.844
2003-10-02,2003,10,2,275,nan
2003-10-03,2003,10,3,276,0.831
2003-10-04,2003,10,4,277,nan
2003-10-05,2003,10,5,278,nan
2003-10-06,2003,10,6,279,nan
2003-10-07,2003,10,7,280,0.915
2003-10-08,2003,10,8,281,0.837
2003-10-09,2003,10,9,282,0.886
2003-10-10,2003,10,10,283,nan
2003-10-11,2003,10,11,284,nan
2003-10-12,2003,10,12,285,0.820
2003-10-13,2003,10,13,286,0.830
2003-10-14,2003,10,14,287,nan
2003-10-15,2003,10,15,288,nan
2003-10-16,2003,10,16,289,0.888
2003-10-17,2003,10,17,290,nan
2003-10-18,2003,10,18,291,nan
2003-10-19,2003,10,19,292,nan
2003-10-20,2003,10,20,293,nan
2003-10-21,2003,10,21,294,nan
2003-10-22,2003,10,22,295,nan
2003-10-23,2003,10,23,296,nan
2003-10-24,2003,10,24,297,nan
2003-10-25,2003,10,25,298,0.852
2003-10-26,2003,10,26,299,0.847
2003-10-27,2003,10,27,300,0.863
2003-10-28,2003,10,28,301,0.861
2003-10-29,2003,10,29,302,0.912
2003-10-30,2003,10,30,303,nan
2003-10-31,2003,10,31,304,nan
2003-11-01,2003,11,1,305,nan
2003-11-02,2003,11,2,306,nan
2003-11-03,2003,11,3,307,nan
2003-11-04,2003,11,4,308,nan
2003-11-05,2003,11,5,309,nan
2003-11-06,2003,11,6,310,nan
2003-11-07,2003,11,7,311,0.897
2003-11-08,2003,11,8,312,0.847
2003-11-09,2003,11,9,313,0.915
2003-11-10,2003,11,10,314,0.854
2003-11-11,2003,11,11,315,0.863
2003-11-12,2003,11,12,316,0.918
2003-11-13,2003,11,13,317,nan
2003-11-14,2003,11,14,318,0.850
2003-11-15,2003,11,15,319,0.850
2003-11-16,2003,11,16,320,0.850
2003-11-17,2003,11,17,321,nan
2003-11-18,2003,11,18,322,nan
2003-11-19,2003,11,19,323,nan
2003-11-20,2003,11,20,324,nan
2003-11-21,2003,11,21,325,nan
2003-11-22,2003,11,22,326,nan
2003-11-23,2003,11,23,327,nan
2003-11-24,2003,11,24,328,nan
2003-11-25,2003,11,25,329,nan
2003-11-26,2003,11,26,330,nan
2003-11-27,2003,11,27,331,nan
2003-11-28,2003,11,28,332,nan
2003-11-29,2003,11,29,333,nan
2003-11-30,2003,11,30,334,nan
2003-12-01,2003,12,1,335,nan
2003-12-02,2003,12,2,336,nan
2003-12-03,2003,12,3,337,nan
2003-12-04,2003,12,4,338,nan
2003-12-05,2003,12,5,339,nan
2003-12-06,2003,12,6,340,nan
2003-12-07,2003,12,7,341,nan
2003-12-08,2003,12,8,342,nan
2003-12-09,2003,12,9,343,nan
2003-12-10,2003,12,10,344,nan
2003-12-11,2003,12,11,345,nan
2003-12-12,2003,12,12,346,nan
2003-12-13,2003,12,13,347,nan
2003-12-14,2003,12,14,348,nan
2003-12-15,2003,12,15,349,nan
2003-12-16,2003,12,16,350,nan
2003-12-17,2003,12,17,351,nan
2003-12-18,2003,12,18,352,nan
2003-12-19,2003,12,19,353,nan
2003-12-20,2003,12,20,354,nan
2003-12-21,2003,12,21,355,nan
2003-12-22,2003,12,22,356,nan
2003-12-23,2003,12,23,357,nan
2003-12-24,2003,12,24,358,nan
2003-12-25,2003,12,25,359,nan
2003-12-26,2003,12,26,360,nan
2003-12-27,2003,12,27,361,nan
2003-12-28,2003,12,28,362,nan
2003-12-29,2003,12,29,363,nan
2003-12-30,2003,12,30,364,nan
2003-12-31,2003,12,31,365,nan
