date,year,month,day,doy,alb
2016-01-01,2016,1,1,1,nan
2016-01-02,2016,1,2,2,nan
2016-01-03,2016,1,3,3,nan
2016-01-04,2016,1,4,4,nan
2016-01-05,2016,1,5,5,nan
2016-01-06,2016,1,6,6,nan
2016-01-07,2016,1,7,7,nan
2016-01-08,2016,1,8,8,nan
2016-01-09,2016,1,9,9,nan
2016-01-10,2016,1,10,10,nan
2016-01-11,2016,1,11,11,nan
2016-01-12,2016,1,12,12,nan
2016-01-13,2016,1,13,13,0.909
2016-01-14,2016,1,14,14,nan
2016-01-15,2016,1,15,15,nan
2016-01-16,2016,1,16,16,nan
2016-01-17,2016,1,17,17,nan
2016-01-18,2016,1,18,18,nan
2016-01-19,2016,1,19,19,nan
2016-01-20,2016,1,20,20,nan
2016-01-21,2016,1,21,21,nan
2016-01-22,2016,1,22,22,nan
2016-01-23,2016,1,23,23,0.864
2016-01-24,2016,1,24,24,nan
2016-01-25,2016,1,25,25,nan
2016-01-26,2016,1,26,26,nan
2016-01-27,2016,1,27,27,nan
2016-01-28,2016,1,28,28,nan
2016-01-29,2016,1,29,29,nan
2016-01-30,2016,1,30,30,nan
2016-01-31,2016,1,31,31,nan
2016-02-01,2016,2,1,32,nan
2016-02-02,2016,2,2,33,nan
2016-02-03,2016,2,3,34,nan
2016-02-04,2016,2,4,35,nan
2016-02-05,2016,2,5,36,nan
2016-02-06,2016,2,6,37,nan
2016-02-07,2016,2,7,38,nan
2016-02-08,2016,2,8,39,nan
2016-02-09,2016,2,9,40,nan
2016-02-10,2016,2,10,41,nan
2016-02-11,2016,2,11,42,nan
2016-02-12,2016,2,12,43,nan
2016-02-13,2016,2,13,44,nan
2016-02-14,2016,2,14,45,nan
2016-02-15,2016,2,15,46,nan
2016-02-16,2016,2,16,47,nan
2016-02-17,2016,2,17,48,0.947
2016-02-18,2016,2,18,49,nan
2016-02-19,2016,2,19,50,nan
2016-02-20,2016,2,20,51,nan
2016-02-21,2016,2,21,52,nan
2016-02-22,2016,2,22,53,nan
2016-02-23,2016,2,23,54,nan
2016-02-24,2016,2,24,55,nan
2016-02-25,2016,2,25,56,0.937
2016-02-26,2016,2,26,57,0.991
2016-02-27,2016,2,27,58,0.956
2016-02-28,2016,2,28,59,0.932
2016-02-29,2016,2,29,60,nan
2016-03-01,2016,3,1,61,0.900
2016-03-02,2016,3,2,62,nan
2016-03-03,2016,3,3,63,0.855
2016-03-04,2016,3,4,64,nan
2016-03-05,2016,3,5,65,nan
2016-03-06,2016,3,6,66,nan
2016-03-07,2016,3,7,67,nan
2016-03-08,2016,3,8,68,nan
2016-03-09,2016,3,9,69,nan
2016-03-10,2016,3,10,70,nan
2016-03-11,2016,3,11,71,nan
2016-03-12,2016,3,12,72,nan
2016-03-13,2016,3,13,73,nan
2016-03-14,2016,3,14,74,nan
2016-03-15,2016,3,15,75,nan
2016-03-16,2016,3,16,76,nan
2016-03-17,2016,3,17,77,nan
2016-03-18,2016,3,18,78,0.915
2016-03-19,2016,3,19,79,nan
2016-03-20,2016,3,20,80,0.931
2016-03-21,2016,3,21,81,nan
2016-03-22,2016,3,22,82,nan
2016-03-23,2016,3,23,83,nan
2016-03-24,2016,3,24,84,nan
2016-03-25,2016,3,25,85,nan
2016-03-26,2016,3,26,86,nan
2016-03-27,2016,3,27,87,nan
2016-03-28,2016,3,28,88,nan
2016-03-29,2016,3,29,89,nan
2016-03-30,2016,3,30,90,nan
2016-03-31,2016,3,31,91,nan
2016-04-01,2016,4,1,92,nan
2016-04-02,2016,4,2,93,nan
2016-04-03,2016,4,3,94,nan
2016-04-04,2016,4,4,95,nan
2016-04-05,2016,4,5,96,nan
2016-04-06,2016,4,6,97,nan
2016-04-07,2016,4,7,98,nan
2016-04-08,2016,4,8,99,nan
2016-04-09,2016,4,9,100,nan
2016-04-10,2016,4,10,101,nan
2016-04-11,2016,4,11,102,0.960
2016-04-12,2016,4,12,103,0.883
2016-04-13,2016,4,13,104,0.894
2016-04-14,2016,4,14,105,0.904
2016-04-15,2016,4,15,106,0.897
2016-04-16,2016,4,16,107,0.932
2016-04-17,2016,4,17,108,0.900
2016-04-18,2016,4,18,109,0.917
2016-04-19,2016,4,19,110,0.893
2016-04-20,2016,4,20,111,0.892
2016-04-21,2016,4,21,112,0.904
2016-04-22,2016,4,22,113,0.906
2016-04-23,2016,4,23,114,0.909
2016-04-24,2016,4,24,115,0.897
2016-04-25,2016,4,25,116,0.893
2016-04-26,2016,4,26,117,0.889
2016-04-27,2016,4,27,118,0.909
2016-04-28,2016,4,28,119,0.889
2016-04-29,2016,4,29,120,0.902
2016-04-30,2016,4,30,121,0.918
2016-05-01,2016,5,1,122,0.899
2016-05-02,2016,5,2,123,0.901
2016-05-03,2016,5,3,124,0.878
2016-05-04,2016,5,4,125,0.899
2016-05-05,2016,5,5,126,0.915
2016-05-06,2016,5,6,127,0.896
2016-05-07,2016,5,7,128,0.900
2016-05-08,2016,5,8,129,0.884
2016-05-09,2016,5,9,130,0.898
2016-05-10,2016,5,10,131,0.886
2016-05-11,2016,5,11,132,0.912
2016-05-12,2016,5,12,133,0.898
2016-05-13,2016,5,13,134,0.899
2016-05-14,2016,5,14,135,0.903
2016-05-15,2016,5,15,136,0.885
2016-05-16,2016,5,16,137,0.902
2016-05-17,2016,5,17,138,0.907
2016-05-18,2016,5,18,139,0.896
2016-05-19,2016,5,19,140,0.901
2016-05-20,2016,5,20,141,0.891
2016-05-21,2016,5,21,142,0.902
2016-05-22,2016,5,22,143,0.892
2016-05-23,2016,5,23,144,0.882
2016-05-24,2016,5,24,145,0.909
2016-05-25,2016,5,25,146,0.879
2016-05-26,2016,5,26,147,0.890
2016-05-27,2016,5,27,148,0.888
2016-05-28,2016,5,28,149,0.881
2016-05-29,2016,5,29,150,0.907
2016-05-30,2016,5,30,151,0.877
2016-05-31,2016,5,31,152,0.892
2016-06-01,2016,6,1,153,0.882
2016-06-02,2016,6,2,154,0.899
2016-06-03,2016,6,3,155,0.896
2016-06-04,2016,6,4,156,0.885
2016-06-05,2016,6,5,157,0.882
2016-06-06,2016,6,6,158,0.875
2016-06-07,2016,6,7,159,0.884
2016-06-08,2016,6,8,160,0.888
2016-06-09,2016,6,9,161,0.880
2016-06-10,2016,6,10,162,0.883
2016-06-11,2016,6,11,163,0.882
2016-06-12,2016,6,12,164,0.900
2016-06-13,2016,6,13,165,0.902
2016-06-14,2016,6,14,166,0.895
2016-06-15,2016,6,15,167,0.882
2016-06-16,2016,6,16,168,0.881
2016-06-17,2016,6,17,169,0.887
2016-06-18,2016,6,18,170,0.872
2016-06-19,2016,6,19,171,0.870
2016-06-20,2016,6,20,172,0.879
2016-06-21,2016,6,21,173,0.883
2016-06-22,2016,6,22,174,0.873
2016-06-23,2016,6,23,175,0.905
2016-06-24,2016,6,24,176,0.889
2016-06-25,2016,6,25,177,0.885
2016-06-26,2016,6,26,178,0.866
2016-06-27,2016,6,27,179,0.865
2016-06-28,2016,6,28,180,0.870
2016-06-29,2016,6,29,181,0.865
2016-06-30,2016,6,30,182,0.904
2016-07-01,2016,7,1,183,0.887
2016-07-02,2016,7,2,184,0.874
2016-07-03,2016,7,3,185,0.873
2016-07-04,2016,7,4,186,0.871
2016-07-05,2016,7,5,187,0.867
2016-07-06,2016,7,6,188,0.881
2016-07-07,2016,7,7,189,0.883
2016-07-08,2016,7,8,190,0.881
2016-07-09,2016,7,9,191,0.891
2016-07-10,2016,7,10,192,0.889
2016-07-11,2016,7,11,193,0.870
2016-07-12,2016,7,12,194,0.883
2016-07-13,2016,7,13,195,0.862
2016-07-14,2016,7,14,196,0.868
2016-07-15,2016,7,15,197,0.878
2016-07-16,2016,7,16,198,0.877
2016-07-17,2016,7,17,199,0.891
2016-07-18,2016,7,18,200,0.893
2016-07-19,2016,7,19,201,0.877
2016-07-20,2016,7,20,202,0.893
2016-07-21,2016,7,21,203,0.865
