date,year,month,day,doy,alb,alb_rejected
2003-01-01,2003,1,1,1,0.826,nan
2003-01-02,2003,1,2,2,0.836,nan
2003-01-03,2003,1,3,3,0.793,nan
2003-01-04,2003,1,4,4,0.835,nan
2003-01-05,2003,1,5,5,0.804,nan
2003-01-06,2003,1,6,6,0.822,nan
2003-01-07,2003,1,7,7,0.848,nan
2003-01-08,2003,1,8,8,0.872,nan
2003-01-09,2003,1,9,9,0.820,nan
2003-01-10,2003,1,10,10,0.858,nan
2003-01-11,2003,1,11,11,0.857,nan
2003-01-12,2003,1,12,12,0.860,nan
2003-01-13,2003,1,13,13,0.906,nan
2003-01-14,2003,1,14,14,0.800,nan
2003-01-15,2003,1,15,15,0.853,nan
2003-01-16,2003,1,16,16,0.825,nan
2003-01-17,2003,1,17,17,0.845,nan
2003-01-18,2003,1,18,18,0.845,nan
2003-01-19,2003,1,19,19,0.791,nan
2003-01-20,2003,1,20,20,0.799,nan
2003-01-21,2003,1,21,21,0.803,nan
2003-01-22,2003,1,22,22,0.819,nan
2003-01-23,2003,1,23,23,0.795,nan
2003-01-24,2003,1,24,24,0.790,nan
2003-01-25,2003,1,25,25,0.842,nan
2003-01-26,2003,1,26,26,0.799,nan
2003-01-27,2003,1,27,27,0.850,nan
2003-01-28,2003,1,28,28,0.798,nan
2003-01-29,2003,1,29,29,0.812,nan
2003-01-30,2003,1,30,30,0.805,nan
2003-01-31,2003,1,31,31,0.810,nan
2003-02-01,2003,2,1,32,0.894,nan
2003-02-02,2003,2,2,33,0.877,nan
2003-02-03,2003,2,3,34,0.930,nan
2003-02-04,2003,2,4,35,0.822,nan
2003-02-05,2003,2,5,36,0.868,nan
2003-02-06,2003,2,6,37,0.845,nan
2003-02-07,2003,2,7,38,0.845,nan
2003-02-08,2003,2,8,39,0.868,nan
2003-02-09,2003,2,9,40,0.833,nan
2003-02-10,2003,2,10,41,0.786,nan
2003-02-11,2003,2,11,42,0.881,nan
2003-02-12,2003,2,12,43,0.821,nan
2003-02-13,2003,2,13,44,0.810,nan
2003-02-14,2003,2,14,45,0.806,nan
2003-02-15,2003,2,15,46,0.814,nan
2003-02-16,2003,2,16,47,0.827,nan
2003-02-17,2003,2,17,48,0.821,nan
2003-02-18,2003,2,18,49,0.806,nan
2003-02-19,2003,2,19,50,0.822,nan
2003-02-20,2003,2,20,51,0.827,nan
2003-02-21,2003,2,21,52,0.829,nan
2003-02-22,2003,2,22,53,0.855,nan
2003-02-23,2003,2,23,54,0.822,nan
2003-02-24,2003,2,24,55,0.819,nan
2003-02-25,2003,2,25,56,0.825,nan
2003-02-26,2003,2,26,57,0.831,nan
2003-02-27,2003,2,27,58,0.825,nan
2003-02-28,2003,2,28,59,0.854,nan
2003-03-01,2003,3,1,60,0.870,nan
2003-03-02,2003,3,2,61,0.897,nan
2003-03-03,2003,3,3,62,0.846,nan
