date,year,month,day,doy,alb
2019-08-30,2019,8,30,242,0.862
2019-08-31,2019,8,31,243,0.859
2019-09-01,2019,9,1,244,0.856
2019-09-02,2019,9,2,245,0.904
2019-09-03,2019,9,3,246,0.867
2019-09-04,2019,9,4,247,0.865
2019-09-05,2019,9,5,248,0.966
2019-09-06,2019,9,6,249,0.860
2019-09-07,2019,9,7,250,0.900
2019-09-08,2019,9,8,251,nan
2019-09-09,2019,9,9,252,0.902
2019-09-10,2019,9,10,253,0.894
2019-09-11,2019,9,11,254,0.902
2019-09-12,2019,9,12,255,0.918
2019-09-13,2019,9,13,256,0.908
2019-09-14,2019,9,14,257,0.966
2019-09-15,2019,9,15,258,nan
2019-09-16,2019,9,16,259,nan
2019-09-17,2019,9,17,260,nan
2019-09-18,2019,9,18,261,0.971
2019-09-19,2019,9,19,262,nan
2019-09-20,2019,9,20,263,0.911
2019-09-21,2019,9,21,264,0.910
2019-09-22,2019,9,22,265,nan
2019-09-23,2019,9,23,266,0.905
2019-09-24,2019,9,24,267,0.901
2019-09-25,2019,9,25,268,0.884
2019-09-26,2019,9,26,269,nan
2019-09-27,2019,9,27,270,0.898
2019-09-28,2019,9,28,271,0.895
2019-09-29,2019,9,29,272,0.961
2019-09-30,2019,9,30,273,nan
2019-10-01,2019,10,1,274,nan
2019-10-02,2019,10,2,275,nan
2019-10-03,2019,10,3,276,nan
2019-10-04,2019,10,4,277,0.889
2019-10-05,2019,10,5,278,0.899
2019-10-06,2019,10,6,279,0.898
2019-10-07,2019,10,7,280,0.897
2019-10-08,2019,10,8,281,nan
2019-10-09,2019,10,9,282,0.973
2019-10-10,2019,10,10,283,nan
2019-10-11,2019,10,11,284,nan
2019-10-12,2019,10,12,285,nan
2019-10-13,2019,10,13,286,nan
2019-10-14,2019,10,14,287,nan
2019-10-15,2019,10,15,288,nan
2019-10-16,2019,10,16,289,nan
2019-10-17,2019,10,17,290,nan
2019-10-18,2019,10,18,291,nan
2019-10-19,2019,10,19,292,nan
2019-10-20,2019,10,20,293,nan
2019-10-21,2019,10,21,294,nan
2019-10-22,2019,10,22,295,nan
2019-10-23,2019,10,23,296,nan
2019-10-24,2019,10,24,297,nan
2019-10-25,2019,10,25,298,nan
2019-10-26,2019,10,26,299,nan
2019-10-27,2019,10,27,300,nan
2019-10-28,2019,10,28,301,0.945
2019-10-29,2019,10,29,302,nan
2019-10-30,2019,10,30,303,0.951
2019-10-31,2019,10,31,304,nan
2019-11-01,2019,11,1,305,nan
2019-11-02,2019,11,2,306,nan
2019-11-03,2019,11,3,307,nan
2019-11-04,2019,11,4,308,nan
2019-11-05,2019,11,5,309,nan
2019-11-06,2019,11,6,310,nan
2019-11-07,2019,11,7,311,nan
2019-11-08,2019,11,8,312,nan
2019-11-09,2019,11,9,313,nan
2019-11-10,2019,11,10,314,nan
2019-11-11,2019,11,11,315,nan
2019-11-12,2019,11,12,316,nan
2019-11-13,2019,11,13,317,nan
2019-11-14,2019,11,14,318,nan
2019-11-15,2019,11,15,319,0.825
2019-11-16,2019,11,16,320,nan
2019-11-17,2019,11,17,321,0.921
2019-11-18,2019,11,18,322,nan
2019-11-19,2019,11,19,323,0.857
2019-11-20,2019,11,20,324,nan
2019-11-21,2019,11,21,325,nan
2019-11-22,2019,11,22,326,nan
2019-11-23,2019,11,23,327,nan
2019-11-24,2019,11,24,328,nan
2019-11-25,2019,11,25,329,nan
2019-11-26,2019,11,26,330,nan
2019-11-27,2019,11,27,331,nan
2019-11-28,2019,11,28,332,nan
2019-11-29,2019,11,29,333,nan
2019-11-30,2019,11,30,334,nan
2019-12-01,2019,12,1,335,nan
2019-12-02,2019,12,2,336,nan
2019-12-03,2019,12,3,337,nan
2019-12-04,2019,12,4,338,nan
2019-12-05,2019,12,5,339,nan
2019-12-06,2019,12,6,340,nan
2019-12-07,2019,12,7,341,nan
2019-12-08,2019,12,8,342,nan
2019-12-09,2019,12,9,343,nan
2019-12-10,2019,12,10,344,nan
2019-12-11,2019,12,11,345,nan
2019-12-12,2019,12,12,346,nan
2019-12-13,2019,12,13,347,nan
2019-12-14,2019,12,14,348,nan
2019-12-15,2019,12,15,349,nan
2019-12-16,2019,12,16,350,nan
2019-12-17,2019,12,17,351,nan
2019-12-18,2019,12,18,352,nan
2019-12-19,2019,12,19,353,nan
2019-12-20,2019,12,20,354,nan
2019-12-21,2019,12,21,355,nan
2019-12-22,2019,12,22,356,nan
2019-12-23,2019,12,23,357,nan
2019-12-24,2019,12,24,358,nan
2019-12-25,2019,12,25,359,nan
2019-12-26,2019,12,26,360,nan
2019-12-27,2019,12,27,361,nan
2019-12-28,2019,12,28,362,nan
2019-12-29,2019,12,29,363,nan
2019-12-30,2019,12,30,364,nan
2019-12-31,2019,12,31,365,nan
