date,year,month,day,doy,alb,alb_rejected
1999-01-01,1999,1,1,1,0.758,nan
1999-01-02,1999,1,2,2,0.792,nan
1999-01-03,1999,1,3,3,0.780,nan
1999-01-04,1999,1,4,4,nan,0.907
1999-01-05,1999,1,5,5,0.843,nan
1999-01-06,1999,1,6,6,0.850,nan
1999-01-07,1999,1,7,7,0.750,nan
1999-01-08,1999,1,8,8,0.760,nan
1999-01-09,1999,1,9,9,0.842,nan
1999-01-10,1999,1,10,10,0.792,nan
1999-01-11,1999,1,11,11,0.804,nan
1999-01-12,1999,1,12,12,0.775,nan
1999-01-13,1999,1,13,13,0.786,nan
1999-01-14,1999,1,14,14,0.763,nan
1999-01-15,1999,1,15,15,0.773,nan
1999-01-16,1999,1,16,16,0.770,nan
1999-01-17,1999,1,17,17,nan,0.272
1999-01-18,1999,1,18,18,0.855,nan
1999-01-19,1999,1,19,19,0.770,nan
1999-01-20,1999,1,20,20,0.818,nan
1999-01-21,1999,1,21,21,0.817,nan
1999-01-22,1999,1,22,22,0.838,nan
1999-01-23,1999,1,23,23,0.855,nan
1999-01-24,1999,1,24,24,0.797,nan
1999-01-25,1999,1,25,25,nan,nan
1999-01-26,1999,1,26,26,0.794,nan
1999-01-27,1999,1,27,27,0.798,nan
1999-01-28,1999,1,28,28,0.852,nan
1999-01-29,1999,1,29,29,0.778,nan
1999-01-30,1999,1,30,30,0.856,nan
1999-01-31,1999,1,31,31,0.849,nan
1999-02-01,1999,2,1,32,nan,0.916
1999-02-02,1999,2,2,33,0.750,nan
1999-02-03,1999,2,3,34,0.876,nan
1999-02-04,1999,2,4,35,0.807,nan
1999-02-05,1999,2,5,36,0.814,nan
1999-02-06,1999,2,6,37,0.827,nan
1999-02-07,1999,2,7,38,0.818,nan
1999-02-08,1999,2,8,39,0.819,nan
1999-02-09,1999,2,9,40,0.828,nan
1999-02-10,1999,2,10,41,0.850,nan
1999-02-11,1999,2,11,42,0.877,nan
1999-02-12,1999,2,12,43,0.861,nan
1999-02-13,1999,2,13,44,0.850,nan
1999-02-14,1999,2,14,45,0.855,nan
1999-02-15,1999,2,15,46,0.803,nan
1999-02-16,1999,2,16,47,0.759,nan
1999-02-17,1999,2,17,48,0.811,nan
1999-02-18,1999,2,18,49,0.811,nan
1999-02-19,1999,2,19,50,0.778,nan
1999-02-20,1999,2,20,51,0.855,nan
1999-02-21,1999,2,21,52,0.847,nan
1999-02-22,1999,2,22,53,0.821,nan
1999-02-23,1999,2,23,54,0.786,nan
1999-02-24,1999,2,24,55,0.780,nan
1999-02-25,1999,2,25,56,0.769,nan
1999-02-26,1999,2,26,57,0.745,nan
1999-02-27,1999,2,27,58,0.751,nan
