date,year,month,day,doy,alb
2013-03-06,2013,3,6,65,nan
2013-03-07,2013,3,7,66,nan
2013-03-08,2013,3,8,67,nan
2013-03-09,2013,3,9,68,nan
2013-03-10,2013,3,10,69,nan
2013-03-11,2013,3,11,70,nan
2013-03-12,2013,3,12,71,nan
2013-03-13,2013,3,13,72,nan
2013-03-14,2013,3,14,73,nan
2013-03-15,2013,3,15,74,nan
2013-03-16,2013,3,16,75,nan
2013-03-17,2013,3,17,76,nan
2013-03-18,2013,3,18,77,nan
2013-03-19,2013,3,19,78,0.988
2013-03-20,2013,3,20,79,0.966
2013-03-21,2013,3,21,80,nan
2013-03-22,2013,3,22,81,0.880
2013-03-23,2013,3,23,82,0.927
2013-03-24,2013,3,24,83,0.969
2013-03-25,2013,3,25,84,0.873
2013-03-26,2013,3,26,85,nan
2013-03-27,2013,3,27,86,0.903
2013-03-28,2013,3,28,87,0.986
2013-03-29,2013,3,29,88,0.937
2013-03-30,2013,3,30,89,0.928
2013-03-31,2013,3,31,90,0.887
2013-04-01,2013,4,1,91,nan
2013-04-02,2013,4,2,92,0.891
2013-04-03,2013,4,3,93,nan
2013-04-04,2013,4,4,94,nan
2013-04-05,2013,4,5,95,nan
2013-04-06,2013,4,6,96,nan
2013-04-07,2013,4,7,97,nan
2013-04-08,2013,4,8,98,nan
2013-04-09,2013,4,9,99,nan
2013-04-10,2013,4,10,100,nan
2013-04-11,2013,4,11,101,nan
2013-04-12,2013,4,12,102,nan
2013-04-13,2013,4,13,103,nan
2013-04-14,2013,4,14,104,nan
2013-04-15,2013,4,15,105,nan
2013-04-16,2013,4,16,106,nan
2013-04-17,2013,4,17,107,nan
2013-04-18,2013,4,18,108,nan
2013-04-19,2013,4,19,109,nan
2013-04-20,2013,4,20,110,0.928
2013-04-21,2013,4,21,111,0.924
2013-04-22,2013,4,22,112,0.916
2013-04-23,2013,4,23,113,0.907
2013-04-24,2013,4,24,114,0.909
2013-04-25,2013,4,25,115,0.913
2013-04-26,2013,4,26,116,0.932
2013-04-27,2013,4,27,117,0.901
2013-04-28,2013,4,28,118,0.907
2013-04-29,2013,4,29,119,0.906
2013-04-30,2013,4,30,120,0.918
2013-05-01,2013,5,1,121,0.922
2013-05-02,2013,5,2,122,0.931
2013-05-03,2013,5,3,123,0.914
2013-05-04,2013,5,4,124,0.921
2013-05-05,2013,5,5,125,0.916
2013-05-06,2013,5,6,126,0.918
2013-05-07,2013,5,7,127,0.924
2013-05-08,2013,5,8,128,0.917
2013-05-09,2013,5,9,129,0.910
2013-05-10,2013,5,10,130,0.916
2013-05-11,2013,5,11,131,0.930
2013-05-12,2013,5,12,132,0.912
2013-05-13,2013,5,13,133,0.913
2013-05-14,2013,5,14,134,0.923
2013-05-15,2013,5,15,135,0.898
2013-05-16,2013,5,16,136,0.922
2013-05-17,2013,5,17,137,0.906
2013-05-18,2013,5,18,138,0.921
2013-05-19,2013,5,19,139,0.910
2013-05-20,2013,5,20,140,0.910
2013-05-21,2013,5,21,141,0.910
2013-05-22,2013,5,22,142,0.895
2013-05-23,2013,5,23,143,0.903
2013-05-24,2013,5,24,144,0.905
2013-05-25,2013,5,25,145,0.897
2013-05-26,2013,5,26,146,0.897
2013-05-27,2013,5,27,147,0.909
2013-05-28,2013,5,28,148,0.896
2013-05-29,2013,5,29,149,0.890
2013-05-30,2013,5,30,150,0.898
2013-05-31,2013,5,31,151,0.904
2013-06-01,2013,6,1,152,0.896
2013-06-02,2013,6,2,153,0.897
2013-06-03,2013,6,3,154,0.892
2013-06-04,2013,6,4,155,0.905
2013-06-05,2013,6,5,156,0.904
2013-06-06,2013,6,6,157,0.903
2013-06-07,2013,6,7,158,0.912
2013-06-08,2013,6,8,159,0.898
2013-06-09,2013,6,9,160,0.891
2013-06-10,2013,6,10,161,0.886
2013-06-11,2013,6,11,162,0.882
2013-06-12,2013,6,12,163,0.878
2013-06-13,2013,6,13,164,0.904
2013-06-14,2013,6,14,165,0.901
2013-06-15,2013,6,15,166,0.896
2013-06-16,2013,6,16,167,0.886
2013-06-17,2013,6,17,168,0.881
2013-06-18,2013,6,18,169,0.889
2013-06-19,2013,6,19,170,0.880
2013-06-20,2013,6,20,171,0.876
2013-06-21,2013,6,21,172,0.879
2013-06-22,2013,6,22,173,0.872
2013-06-23,2013,6,23,174,0.879
2013-06-24,2013,6,24,175,0.890
2013-06-25,2013,6,25,176,0.886
2013-06-26,2013,6,26,177,0.880
2013-06-27,2013,6,27,178,0.895
2013-06-28,2013,6,28,179,0.897
2013-06-29,2013,6,29,180,0.910
2013-06-30,2013,6,30,181,0.894
2013-07-01,2013,7,1,182,0.883
2013-07-02,2013,7,2,183,0.881
2013-07-03,2013,7,3,184,0.888
2013-07-04,2013,7,4,185,0.906
2013-07-05,2013,7,5,186,0.889
2013-07-06,2013,7,6,187,0.887
2013-07-07,2013,7,7,188,0.884
2013-07-08,2013,7,8,189,0.883
2013-07-09,2013,7,9,190,0.908
2013-07-10,2013,7,10,191,0.919
2013-07-11,2013,7,11,192,0.906
2013-07-12,2013,7,12,193,0.921
2013-07-13,2013,7,13,194,0.892
2013-07-14,2013,7,14,195,0.890
2013-07-15,2013,7,15,196,0.920
2013-07-16,2013,7,16,197,0.900
2013-07-17,2013,7,17,198,0.889
2013-07-18,2013,7,18,199,0.896
2013-07-19,2013,7,19,200,0.891
2013-07-20,2013,7,20,201,0.908
2013-07-21,2013,7,21,202,0.917
2013-07-22,2013,7,22,203,0.916
2013-07-23,2013,7,23,204,0.889
2013-07-24,2013,7,24,205,0.894
2013-07-25,2013,7,25,206,0.912
2013-07-26,2013,7,26,207,0.915
2013-07-27,2013,7,27,208,0.910
2013-07-28,2013,7,28,209,nan
2013-07-29,2013,7,29,210,0.908
2013-07-30,2013,7,30,211,0.924
2013-07-31,2013,7,31,212,0.917
2013-08-01,2013,8,1,213,0.914
2013-08-02,2013,8,2,214,0.918
2013-08-03,2013,8,3,215,0.917
2013-08-04,2013,8,4,216,0.911
2013-08-05,2013,8,5,217,0.903
2013-08-06,2013,8,6,218,0.907
2013-08-07,2013,8,7,219,0.890
2013-08-08,2013,8,8,220,0.890
2013-08-09,2013,8,9,221,0.892
2013-08-10,2013,8,10,222,0.904
2013-08-11,2013,8,11,223,0.909
2013-08-12,2013,8,12,224,0.899
2013-08-13,2013,8,13,225,0.891
2013-08-14,2013,8,14,226,0.900
2013-08-15,2013,8,15,227,0.894
2013-08-16,2013,8,16,228,0.936
2013-08-17,2013,8,17,229,0.907
2013-08-18,2013,8,18,230,0.910
2013-08-19,2013,8,19,231,0.915
2013-08-20,2013,8,20,232,0.923
2013-08-21,2013,8,21,233,0.911
2013-08-22,2013,8,22,234,0.911
2013-08-23,2013,8,23,235,nan
2013-08-24,2013,8,24,236,0.908
2013-08-25,2013,8,25,237,0.928
2013-08-26,2013,8,26,238,0.909
2013-08-27,2013,8,27,239,0.919
2013-08-28,2013,8,28,240,0.897
2013-08-29,2013,8,29,241,0.931
2013-08-30,2013,8,30,242,nan
2013-08-31,2013,8,31,243,0.930
2013-09-01,2013,9,1,244,0.921
2013-09-02,2013,9,2,245,0.924
2013-09-03,2013,9,3,246,0.911
2013-09-04,2013,9,4,247,nan
2013-09-05,2013,9,5,248,0.885
2013-09-06,2013,9,6,249,0.919
2013-09-07,2013,9,7,250,0.927
2013-09-08,2013,9,8,251,0.911
2013-09-09,2013,9,9,252,0.922
2013-09-10,2013,9,10,253,0.935
2013-09-11,2013,9,11,254,0.918
2013-09-12,2013,9,12,255,0.897
2013-09-13,2013,9,13,256,0.903
2013-09-14,2013,9,14,257,0.910
2013-09-15,2013,9,15,258,0.943
2013-09-16,2013,9,16,259,nan
2013-09-17,2013,9,17,260,0.936
2013-09-18,2013,9,18,261,0.904
2013-09-19,2013,9,19,262,0.965
2013-09-20,2013,9,20,263,0.963
2013-09-21,2013,9,21,264,0.935
2013-09-22,2013,9,22,265,0.934
2013-09-23,2013,9,23,266,0.892
2013-09-24,2013,9,24,267,0.917
2013-09-25,2013,9,25,268,nan
2013-09-26,2013,9,26,269,nan
2013-09-27,2013,9,27,270,nan
2013-09-28,2013,9,28,271,0.986
2013-09-29,2013,9,29,272,nan
2013-09-30,2013,9,30,273,0.927
2013-10-01,2013,10,1,274,nan
2013-10-02,2013,10,2,275,nan
2013-10-03,2013,10,3,276,0.981
2013-10-04,2013,10,4,277,nan
2013-10-05,2013,10,5,278,nan
2013-10-06,2013,10,6,279,nan
2013-10-07,2013,10,7,280,nan
2013-10-08,2013,10,8,281,nan
2013-10-09,2013,10,9,282,0.914
2013-10-10,2013,10,10,283,0.897
2013-10-11,2013,10,11,284,nan
2013-10-12,2013,10,12,285,0.926
2013-10-13,2013,10,13,286,nan
2013-10-14,2013,10,14,287,0.888
2013-10-15,2013,10,15,288,0.900
2013-10-16,2013,10,16,289,nan
2013-10-17,2013,10,17,290,nan
2013-10-18,2013,10,18,291,nan
2013-10-19,2013,10,19,292,nan
2013-10-20,2013,10,20,293,nan
2013-10-21,2013,10,21,294,nan
2013-10-22,2013,10,22,295,nan
2013-10-23,2013,10,23,296,nan
2013-10-24,2013,10,24,297,nan
2013-10-25,2013,10,25,298,nan
2013-10-26,2013,10,26,299,nan
2013-10-27,2013,10,27,300,nan
2013-10-28,2013,10,28,301,nan
2013-10-29,2013,10,29,302,nan
2013-10-30,2013,10,30,303,nan
2013-10-31,2013,10,31,304,nan
2013-11-01,2013,11,1,305,nan
2013-11-02,2013,11,2,306,nan
2013-11-03,2013,11,3,307,nan
2013-11-04,2013,11,4,308,nan
2013-11-05,2013,11,5,309,nan
2013-11-06,2013,11,6,310,nan
2013-11-07,2013,11,7,311,0.957
2013-11-08,2013,11,8,312,0.929
2013-11-09,2013,11,9,313,0.937
2013-11-10,2013,11,10,314,nan
2013-11-11,2013,11,11,315,nan
2013-11-12,2013,11,12,316,nan
2013-11-13,2013,11,13,317,nan
2013-11-14,2013,11,14,318,nan
2013-11-15,2013,11,15,319,nan
2013-11-16,2013,11,16,320,nan
2013-11-17,2013,11,17,321,nan
2013-11-18,2013,11,18,322,nan
2013-11-19,2013,11,19,323,nan
2013-11-20,2013,11,20,324,nan
2013-11-21,2013,11,21,325,nan
2013-11-22,2013,11,22,326,nan
2013-11-23,2013,11,23,327,nan
2013-11-24,2013,11,24,328,nan
2013-11-25,2013,11,25,329,nan
2013-11-26,2013,11,26,330,nan
2013-11-27,2013,11,27,331,nan
2013-11-28,2013,11,28,332,nan
2013-11-29,2013,11,29,333,nan
2013-11-30,2013,11,30,334,nan
2013-12-01,2013,12,1,335,nan
2013-12-02,2013,12,2,336,nan
2013-12-03,2013,12,3,337,nan
2013-12-04,2013,12,4,338,nan
2013-12-05,2013,12,5,339,nan
2013-12-06,2013,12,6,340,nan
2013-12-07,2013,12,7,341,nan
2013-12-08,2013,12,8,342,nan
2013-12-09,2013,12,9,343,nan
2013-12-10,2013,12,10,344,nan
2013-12-11,2013,12,11,345,nan
2013-12-12,2013,12,12,346,nan
2013-12-13,2013,12,13,347,nan
2013-12-14,2013,12,14,348,nan
2013-12-15,2013,12,15,349,nan
2013-12-16,2013,12,16,350,nan
2013-12-17,2013,12,17,351,nan
2013-12-18,2013,12,18,352,nan
2013-12-19,2013,12,19,353,nan
2013-12-20,2013,12,20,354,nan
2013-12-21,2013,12,21,355,nan
2013-12-22,2013,12,22,356,nan
2013-12-23,2013,12,23,357,nan
2013-12-24,2013,12,24,358,nan
2013-12-25,2013,12,25,359,nan
2013-12-26,2013,12,26,360,nan
2013-12-27,2013,12,27,361,nan
2013-12-28,2013,12,28,362,nan
2013-12-29,2013,12,29,363,nan
2013-12-30,2013,12,30,364,nan
2013-12-31,2013,12,31,365,nan
