date,year,month,day,doy,alb,alb_rejected
2009-01-01,2009,1,1,1,0.907,nan
2009-01-02,2009,1,2,2,0.821,nan
2009-01-03,2009,1,3,3,0.808,nan
2009-01-04,2009,1,4,4,0.808,nan
2009-01-05,2009,1,5,5,0.883,nan
2009-01-06,2009,1,6,6,0.851,nan
2009-01-07,2009,1,7,7,0.876,nan
2009-01-08,2009,1,8,8,0.874,nan
2009-01-09,2009,1,9,9,0.826,nan
2009-01-10,2009,1,10,10,0.921,nan
2009-01-11,2009,1,11,11,0.834,nan
2009-01-12,2009,1,12,12,0.835,nan
2009-01-13,2009,1,13,13,0.833,nan
2009-01-14,2009,1,14,14,0.833,nan
2009-01-15,2009,1,15,15,0.834,nan
2009-01-16,2009,1,16,16,0.834,nan
2009-01-17,2009,1,17,17,0.833,nan
2009-01-18,2009,1,18,18,0.834,nan
2009-01-19,2009,1,19,19,0.834,nan
2009-01-20,2009,1,20,20,0.834,nan
2009-01-21,2009,1,21,21,0.832,nan
2009-01-22,2009,1,22,22,0.938,nan
2009-01-23,2009,1,23,23,0.834,nan
2009-01-24,2009,1,24,24,0.913,nan
2009-01-25,2009,1,25,25,0.909,nan
2009-01-26,2009,1,26,26,0.903,nan
2009-01-27,2009,1,27,27,0.852,nan
2009-01-28,2009,1,28,28,0.838,nan
2009-01-29,2009,1,29,29,0.834,nan
2009-01-30,2009,1,30,30,0.834,nan
2009-01-31,2009,1,31,31,0.868,nan
2009-02-01,2009,2,1,32,0.834,nan
2009-02-02,2009,2,2,33,0.903,nan
2009-02-03,2009,2,3,34,0.824,nan
2009-02-04,2009,2,4,35,0.833,nan
2009-02-05,2009,2,5,36,0.845,nan
2009-02-06,2009,2,6,37,0.896,nan
2009-02-07,2009,2,7,38,0.833,nan
2009-02-08,2009,2,8,39,0.834,nan
2009-02-09,2009,2,9,40,0.833,nan
2009-02-10,2009,2,10,41,0.835,nan
2009-02-11,2009,2,11,42,0.922,nan
2009-02-12,2009,2,12,43,0.859,nan
2009-02-13,2009,2,13,44,0.835,nan
2009-02-14,2009,2,14,45,0.905,nan
2009-02-15,2009,2,15,46,0.841,nan
2009-02-16,2009,2,16,47,0.912,nan
2009-02-17,2009,2,17,48,0.948,nan
2009-02-18,2009,2,18,49,0.979,nan
2009-02-19,2009,2,19,50,0.837,nan
2009-02-20,2009,2,20,51,0.910,nan
2009-02-21,2009,2,21,52,0.891,nan
2009-02-22,2009,2,22,53,0.839,nan
2009-02-23,2009,2,23,54,0.850,nan
2009-02-24,2009,2,24,55,0.834,nan
2009-02-25,2009,2,25,56,0.839,nan
2009-02-26,2009,2,26,57,0.837,nan
2009-02-27,2009,2,27,58,0.838,nan
2009-02-28,2009,2,28,59,0.888,nan
2009-03-01,2009,3,1,60,0.854,nan
2009-03-02,2009,3,2,61,0.910,nan
2009-03-03,2009,3,3,62,0.963,nan
2009-03-04,2009,3,4,63,0.972,nan
2009-03-05,2009,3,5,64,0.908,nan
2009-03-06,2009,3,6,65,0.941,nan
2009-03-07,2009,3,7,66,0.966,nan
2009-03-08,2009,3,8,67,0.979,nan
2009-03-09,2009,3,9,68,0.974,nan
2009-03-10,2009,3,10,69,0.949,nan
2009-03-11,2009,3,11,70,0.971,nan
2009-03-12,2009,3,12,71,0.972,nan
2009-03-13,2009,3,13,72,0.991,nan
2009-03-14,2009,3,14,73,0.937,nan
2009-03-15,2009,3,15,74,0.960,nan
2009-03-16,2009,3,16,75,0.976,nan
2009-03-17,2009,3,17,76,0.942,nan
2009-03-18,2009,3,18,77,0.908,nan
2009-03-19,2009,3,19,78,0.960,nan
2009-03-20,2009,3,20,79,0.980,nan
2009-03-21,2009,3,21,80,0.915,nan
2009-03-22,2009,3,22,81,0.913,nan
2009-03-23,2009,3,23,82,0.967,nan
2009-03-24,2009,3,24,83,0.916,nan
2009-03-25,2009,3,25,84,0.950,nan
2009-03-26,2009,3,26,85,0.905,nan
2009-03-27,2009,3,27,86,0.844,nan
2009-03-28,2009,3,28,87,0.960,nan
2009-03-29,2009,3,29,88,0.954,nan
2009-03-30,2009,3,30,89,0.937,nan
2009-03-31,2009,3,31,90,0.932,nan
2009-04-01,2009,4,1,91,0.933,nan
2009-04-02,2009,4,2,92,0.927,nan
2009-04-03,2009,4,3,93,0.907,nan
2009-04-04,2009,4,4,94,0.926,nan
2009-04-05,2009,4,5,95,0.912,nan
2009-04-06,2009,4,6,96,0.893,nan
2009-04-07,2009,4,7,97,0.922,nan
2009-04-08,2009,4,8,98,0.935,nan
2009-04-09,2009,4,9,99,0.902,nan
2009-04-10,2009,4,10,100,0.898,nan
2009-04-11,2009,4,11,101,0.902,nan
2009-04-12,2009,4,12,102,0.902,nan
2009-04-13,2009,4,13,103,0.899,nan
2009-04-14,2009,4,14,104,0.897,nan
2009-04-15,2009,4,15,105,0.850,nan
2009-04-16,2009,4,16,106,0.852,nan
2009-04-17,2009,4,17,107,0.873,nan
2009-04-18,2009,4,18,108,0.855,nan
2009-04-19,2009,4,19,109,0.862,nan
2009-04-20,2009,4,20,110,0.858,nan
2009-04-21,2009,4,21,111,0.863,nan
2009-04-22,2009,4,22,112,0.869,nan
2009-04-23,2009,4,23,113,0.860,nan
2009-04-24,2009,4,24,114,0.848,nan
2009-04-25,2009,4,25,115,0.852,nan
2009-04-26,2009,4,26,116,0.853,nan
2009-04-27,2009,4,27,117,0.842,nan
2009-04-28,2009,4,28,118,0.847,nan
2009-04-29,2009,4,29,119,0.835,nan
2009-04-30,2009,4,30,120,0.844,nan
2009-05-01,2009,5,1,121,0.841,nan
2009-05-02,2009,5,2,122,0.855,nan
2009-05-03,2009,5,3,123,0.862,nan
2009-05-04,2009,5,4,124,0.863,nan
2009-05-05,2009,5,5,125,0.852,nan
2009-05-06,2009,5,6,126,0.836,nan
2009-05-07,2009,5,7,127,0.847,nan
2009-05-08,2009,5,8,128,0.828,nan
2009-05-09,2009,5,9,129,0.846,nan
2009-05-10,2009,5,10,130,0.849,nan
2009-05-11,2009,5,11,131,0.843,nan
2009-05-12,2009,5,12,132,0.835,nan
2009-05-13,2009,5,13,133,0.840,nan
2009-05-14,2009,5,14,134,0.851,nan
2009-05-15,2009,5,15,135,0.839,nan
2009-05-16,2009,5,16,136,0.848,nan
2009-05-17,2009,5,17,137,0.896,nan
2009-05-18,2009,5,18,138,0.900,nan
2009-05-19,2009,5,19,139,0.917,nan
2009-05-20,2009,5,20,140,0.899,nan
2009-05-21,2009,5,21,141,0.893,nan
2009-05-22,2009,5,22,142,0.888,nan
2009-05-23,2009,5,23,143,0.897,nan
2009-05-24,2009,5,24,144,0.891,nan
2009-05-25,2009,5,25,145,0.879,nan
2009-05-26,2009,5,26,146,0.914,nan
2009-05-27,2009,5,27,147,0.905,nan
2009-05-28,2009,5,28,148,0.882,nan
2009-05-29,2009,5,29,149,0.929,nan
2009-05-30,2009,5,30,150,0.887,nan
2009-05-31,2009,5,31,151,0.877,nan
2009-06-01,2009,6,1,152,0.888,nan
2009-06-02,2009,6,2,153,0.869,nan
2009-06-03,2009,6,3,154,0.843,nan
2009-06-04,2009,6,4,155,0.843,nan
2009-06-05,2009,6,5,156,0.833,nan
2009-06-06,2009,6,6,157,0.832,nan
2009-06-07,2009,6,7,158,0.879,nan
2009-06-08,2009,6,8,159,0.858,nan
2009-06-09,2009,6,9,160,0.872,nan
2009-06-10,2009,6,10,161,0.908,nan
2009-06-11,2009,6,11,162,0.880,nan
2009-06-12,2009,6,12,163,0.900,nan
2009-06-13,2009,6,13,164,0.888,nan
2009-06-14,2009,6,14,165,0.866,nan
2009-06-15,2009,6,15,166,0.862,nan
2009-06-16,2009,6,16,167,0.857,nan
2009-06-17,2009,6,17,168,0.876,nan
2009-06-18,2009,6,18,169,0.865,nan
2009-06-19,2009,6,19,170,0.828,nan
2009-06-20,2009,6,20,171,0.846,nan
2009-06-21,2009,6,21,172,0.865,nan
2009-06-22,2009,6,22,173,0.880,nan
2009-06-23,2009,6,23,174,0.866,nan
2009-06-24,2009,6,24,175,0.858,nan
2009-06-25,2009,6,25,176,0.845,nan
2009-06-26,2009,6,26,177,0.897,nan
2009-06-27,2009,6,27,178,0.939,nan
2009-06-28,2009,6,28,179,0.895,nan
2009-06-29,2009,6,29,180,0.893,nan
2009-06-30,2009,6,30,181,0.870,nan
2009-07-01,2009,7,1,182,0.907,nan
2009-07-02,2009,7,2,183,0.907,nan
2009-07-03,2009,7,3,184,0.904,nan
2009-07-04,2009,7,4,185,0.911,nan
