date,year,month,day,doy,alb,alb_rejected
2012-01-01,2012,1,1,1,nan,nan
2012-01-02,2012,1,2,2,nan,nan
2012-01-03,2012,1,3,3,nan,nan
2012-01-04,2012,1,4,4,nan,nan
2012-01-05,2012,1,5,5,nan,nan
2012-01-06,2012,1,6,6,nan,0.992
2012-01-07,2012,1,7,7,0.890,nan
2012-01-08,2012,1,8,8,nan,nan
2012-01-09,2012,1,9,9,nan,nan
2012-01-10,2012,1,10,10,0.894,nan
2012-01-11,2012,1,11,11,nan,nan
2012-01-12,2012,1,12,12,0.910,nan
2012-01-13,2012,1,13,13,0.851,nan
2012-01-14,2012,1,14,14,0.828,nan
2012-01-15,2012,1,15,15,0.851,nan
2012-01-16,2012,1,16,16,0.876,nan
2012-01-17,2012,1,17,17,0.879,nan
2012-01-18,2012,1,18,18,nan,nan
2012-01-19,2012,1,19,19,nan,nan
2012-01-20,2012,1,20,20,nan,nan
2012-01-21,2012,1,21,21,nan,nan
2012-01-22,2012,1,22,22,nan,nan
2012-01-23,2012,1,23,23,0.778,nan
2012-01-24,2012,1,24,24,0.810,nan
2012-01-25,2012,1,25,25,nan,nan
2012-01-26,2012,1,26,26,0.889,nan
2012-01-27,2012,1,27,27,0.883,nan
2012-01-28,2012,1,28,28,nan,nan
2012-01-29,2012,1,29,29,nan,nan
2012-01-30,2012,1,30,30,0.950,nan
2012-01-31,2012,1,31,31,0.899,nan
2012-02-01,2012,2,1,32,nan,nan
2012-02-02,2012,2,2,33,nan,0.983
2012-02-03,2012,2,3,34,0.918,nan
2012-02-04,2012,2,4,35,nan,nan
2012-02-05,2012,2,5,36,0.945,nan
2012-02-06,2012,2,6,37,0.923,nan
2012-02-07,2012,2,7,38,0.948,nan
2012-02-08,2012,2,8,39,nan,nan
2012-02-09,2012,2,9,40,nan,nan
2012-02-10,2012,2,10,41,nan,nan
2012-02-11,2012,2,11,42,0.974,nan
2012-02-12,2012,2,12,43,0.897,nan
2012-02-13,2012,2,13,44,0.906,nan
2012-02-14,2012,2,14,45,0.905,nan
2012-02-15,2012,2,15,46,0.894,nan
2012-02-16,2012,2,16,47,0.898,nan
2012-02-17,2012,2,17,48,0.924,nan
2012-02-18,2012,2,18,49,0.929,nan
2012-02-19,2012,2,19,50,nan,nan
2012-02-20,2012,2,20,51,0.919,nan
2012-02-21,2012,2,21,52,0.907,nan
2012-02-22,2012,2,22,53,nan,nan
2012-02-23,2012,2,23,54,nan,nan
2012-02-24,2012,2,24,55,nan,nan
2012-02-25,2012,2,25,56,nan,nan
2012-02-26,2012,2,26,57,nan,nan
2012-02-27,2012,2,27,58,nan,0.997
2012-02-28,2012,2,28,59,nan,0.984
2012-02-29,2012,2,29,60,0.963,nan
2012-03-01,2012,3,1,61,nan,nan
2012-03-02,2012,3,2,62,0.954,nan
2012-03-03,2012,3,3,63,0.942,nan
2012-03-04,2012,3,4,64,0.920,nan
2012-03-05,2012,3,5,65,0.947,nan
2012-03-06,2012,3,6,66,0.888,nan
2012-03-07,2012,3,7,67,0.883,nan
2012-03-08,2012,3,8,68,0.836,nan
2012-03-09,2012,3,9,69,nan,nan
2012-03-10,2012,3,10,70,0.889,nan
2012-03-11,2012,3,11,71,nan,0.983
2012-03-12,2012,3,12,72,0.906,nan
2012-03-13,2012,3,13,73,0.867,nan
2012-03-14,2012,3,14,74,nan,nan
2012-03-15,2012,3,15,75,0.781,nan
2012-03-16,2012,3,16,76,0.950,nan
2012-03-17,2012,3,17,77,0.907,nan
2012-03-18,2012,3,18,78,0.921,nan
2012-03-19,2012,3,19,79,nan,0.980
2012-03-20,2012,3,20,80,0.879,nan
2012-03-21,2012,3,21,81,0.825,nan
2012-03-22,2012,3,22,82,0.877,nan
2012-03-23,2012,3,23,83,0.906,nan
2012-03-24,2012,3,24,84,0.939,nan
2012-03-25,2012,3,25,85,0.923,nan
2012-03-26,2012,3,26,86,0.897,nan
2012-03-27,2012,3,27,87,0.934,nan
2012-03-28,2012,3,28,88,0.965,nan
2012-03-29,2012,3,29,89,0.896,nan
2012-03-30,2012,3,30,90,0.914,nan
2012-03-31,2012,3,31,91,0.876,nan
2012-04-01,2012,4,1,92,0.889,nan
2012-04-02,2012,4,2,93,nan,0.992
